|id     |va_id|line|type|count|direction|created_at         |client_id|present|
|234,856|806  |0   |0   |3    |1        |2025-12-13 09:45:00|6        |3      |
|234,857|806  |0   |0   |1    |2        |2025-12-13 09:45:00|6        |3      |
|234,858|806  |0   |0   |2    |2        |2025-12-13 09:54:00|6        |3      |
|234,859|806  |0   |0   |1    |2        |2025-12-13 10:06:00|6        |-2     |
|234,860|806  |0   |0   |1    |2        |2025-12-13 10:09:00|6        |-2     |
|234,861|806  |0   |0   |1    |2        |2025-12-13 10:18:00|6        |-2     |
|234,862|806  |0   |0   |1    |2        |2025-12-13 10:39:00|6        |-2     |
|234,863|806  |0   |0   |1    |2        |2025-12-13 10:48:00|6        |-2     |
|234,864|806  |0   |0   |2    |1        |2025-12-13 10:54:00|6        |-2     |
|234,865|806  |0   |0   |1    |1        |2025-12-13 10:57:00|6        |-2     |
|234,866|806  |0   |0   |1    |1        |2025-12-13 11:03:00|6        |-2     |
|234,867|806  |0   |0   |1    |1        |2025-12-13 11:09:00|6        |-2     |
|234,868|806  |0   |0   |3    |2        |2025-12-13 11:45:00|6        |-2     |
|234,869|806  |0   |0   |1    |1        |2025-12-13 11:48:00|6        |-2     |
|234,870|806  |0   |0   |2    |2        |2025-12-13 11:54:00|6        |-2     |
|234,871|806  |0   |0   |3    |1        |2025-12-13 12:00:00|6        |0      |
|234,872|806  |0   |0   |2    |2        |2025-12-13 12:00:00|6        |0      |
|234,873|806  |0   |0   |1    |1        |2025-12-13 12:03:00|6        |0      |
|234,874|806  |0   |0   |2    |2        |2025-12-13 12:15:00|6        |0      |
|234,875|806  |0   |0   |1    |1        |2025-12-13 12:18:00|6        |0      |
|234,876|806  |0   |0   |1    |2        |2025-12-13 12:54:00|6        |0      |
|234,877|806  |0   |0   |1    |1        |2025-12-13 13:03:00|6        |3      |
|234,878|806  |0   |0   |2    |1        |2025-12-13 13:09:00|6        |3      |
|234,879|806  |0   |0   |1    |1        |2025-12-13 13:12:00|6        |3      |
|234,880|806  |0   |0   |2    |1        |2025-12-13 13:36:00|6        |3      |
|234,881|806  |0   |0   |1    |1        |2025-12-13 13:39:00|6        |3      |
|234,882|806  |0   |0   |2    |2        |2025-12-13 13:48:00|6        |3      |
|234,883|806  |0   |0   |2    |2        |2025-12-13 13:51:00|6        |3      |
|234,884|806  |0   |0   |2    |1        |2025-12-13 14:09:00|6        |5      |
|234,885|806  |0   |0   |2    |1        |2025-12-13 14:33:00|6        |5      |
|234,886|806  |0   |0   |1    |1        |2025-12-13 14:54:00|6        |5      |
|234,887|806  |0   |0   |3    |1        |2025-12-13 15:06:00|6        |5      |
|234,888|806  |0   |0   |1    |2        |2025-12-13 15:06:00|6        |5      |
|234,889|806  |0   |0   |2    |2        |2025-12-13 15:09:00|6        |5      |
|234,890|806  |0   |0   |3    |1        |2025-12-13 15:12:00|6        |5      |
|234,891|806  |0   |0   |1    |2        |2025-12-13 15:12:00|6        |5      |
|234,892|806  |0   |0   |1    |1        |2025-12-13 15:18:00|6        |5      |
|234,893|806  |0   |0   |2    |1        |2025-12-13 15:57:00|6        |5      |
|234,894|806  |0   |0   |4    |1        |2025-12-13 16:09:00|6        |1      |
|234,895|806  |0   |0   |1    |2        |2025-12-13 16:12:00|6        |1      |
|234,896|806  |0   |0   |3    |2        |2025-12-13 16:15:00|6        |1      |
|234,897|806  |0   |0   |1    |1        |2025-12-13 16:24:00|6        |1      |
|234,898|806  |0   |0   |2    |2        |2025-12-13 16:24:00|6        |1      |
|234,899|806  |0   |0   |2    |1        |2025-12-13 16:36:00|6        |1      |
|234,900|806  |0   |0   |2    |1        |2025-12-13 16:39:00|6        |1      |
|234,901|806  |0   |0   |1    |1        |2025-12-13 16:51:00|6        |1      |
|234,902|806  |0   |0   |3    |2        |2025-12-13 16:57:00|6        |1      |
|234,903|806  |0   |0   |1    |1        |2025-12-13 17:18:00|6        |-1     |
|234,904|806  |0   |0   |1    |2        |2025-12-13 17:18:00|6        |-1     |
|234,905|806  |0   |0   |1    |1        |2025-12-13 17:21:00|6        |-1     |
|234,906|806  |0   |0   |1    |1        |2025-12-13 17:24:00|6        |-1     |
|234,907|806  |0   |0   |4    |2        |2025-12-13 17:24:00|6        |-1     |
|234,908|806  |0   |0   |1    |1        |2025-12-13 17:30:00|6        |-1     |
|234,909|806  |0   |0   |1    |1        |2025-12-13 17:36:00|6        |-1     |
|234,910|806  |0   |0   |2    |2        |2025-12-13 17:36:00|6        |-1     |
|234,911|806  |0   |0   |2    |1        |2025-12-13 17:39:00|6        |-1     |
|234,912|806  |0   |0   |1    |1        |2025-12-13 17:42:00|6        |-1     |
|234,913|806  |0   |0   |2    |2        |2025-12-13 17:42:00|6        |-1     |
|234,914|682  |0   |0   |1    |2        |2025-12-13 17:48:00|6        |-1     |
|234,915|806  |0   |0   |3    |1        |2025-12-13 18:00:00|6        |1      |
|234,916|806  |0   |0   |2    |2        |2025-12-13 18:00:00|6        |1      |
|234,917|806  |0   |0   |1    |1        |2025-12-13 18:06:00|6        |1      |
|234,918|806  |0   |0   |1    |2        |2025-12-13 18:09:00|6        |1      |
|234,919|806  |0   |0   |2    |1        |2025-12-13 18:18:00|6        |1      |
|234,920|806  |0   |0   |1    |2        |2025-12-13 18:18:00|6        |1      |
|234,921|806  |0   |0   |1    |1        |2025-12-13 18:39:00|6        |1      |
|234,922|806  |0   |0   |1    |2        |2025-12-13 18:39:00|6        |1      |
|234,923|806  |0   |0   |1    |2        |2025-12-13 18:51:00|6        |1      |
|234,924|806  |0   |0   |1    |1        |2025-12-13 18:54:00|6        |1      |
|234,925|806  |0   |0   |1    |2        |2025-12-13 18:54:00|6        |1      |
|234,926|806  |0   |0   |1    |2        |2025-12-13 19:03:00|6        |-6     |
|234,927|806  |0   |0   |3    |2        |2025-12-13 19:15:00|6        |-6     |
|234,928|806  |0   |0   |2    |2        |2025-12-13 19:18:00|6        |-6     |
|234,929|806  |0   |0   |2    |2        |2025-12-13 19:21:00|6        |-6     |
|234,930|806  |0   |0   |1    |1        |2025-12-13 19:24:00|6        |-6     |
|234,931|806  |0   |0   |1    |2        |2025-12-13 19:24:00|6        |-6     |
|234,932|806  |0   |0   |1    |1        |2025-12-13 19:42:00|6        |-6     |
|234,933|806  |0   |0   |1    |1        |2025-12-13 19:45:00|6        |-6     |
|234,934|806  |0   |0   |1    |1        |2025-12-13 19:48:00|6        |-6     |
|234,935|806  |0   |0   |2    |2        |2025-12-13 19:48:00|6        |-6     |
|234,936|806  |0   |0   |1    |1        |2025-12-13 19:51:00|6        |-6     |
|234,937|806  |0   |0   |1    |1        |2025-12-13 21:06:00|6        |-3     |
|234,938|806  |0   |0   |1    |1        |2025-12-13 21:09:00|6        |-3     |
|234,939|806  |0   |0   |3    |2        |2025-12-13 21:09:00|6        |-3     |
|234,940|806  |0   |0   |1    |2        |2025-12-13 21:24:00|6        |-3     |
|234,941|806  |0   |0   |1    |2        |2025-12-13 21:30:00|6        |-3     |
|234,942|806  |0   |0   |1    |1        |2025-12-13 22:00:00|6        |-1     |
|234,943|806  |0   |0   |2    |2        |2025-12-13 22:00:00|6        |-1     |
|234,944|806  |0   |0   |2    |1        |2025-12-13 22:03:00|6        |-1     |
|234,945|806  |0   |0   |2    |2        |2025-12-13 22:03:00|6        |-1     |
|234,946|806  |0   |0   |1    |2        |2025-12-13 23:09:00|6        |0      |
|234,947|806  |0   |0   |1    |1        |2025-12-13 23:48:00|6        |0      |
|234,948|806  |0   |0   |1    |2        |2025-12-14 00:27:00|6        |-1     |
|234,949|806  |0   |0   |2    |2        |2025-12-14 01:30:00|6        |-1     |
|234,950|806  |0   |0   |1    |1        |2025-12-14 01:45:00|6        |-1     |
|234,951|806  |0   |0   |1    |2        |2025-12-14 01:45:00|6        |-1     |
|234,952|806  |0   |0   |1    |1        |2025-12-14 01:57:00|6        |-1     |
|234,953|806  |0   |0   |1    |1        |2025-12-14 05:15:00|6        |1      |
|234,954|806  |0   |0   |1    |1        |2025-12-14 07:18:00|6        |1      |
|234,955|806  |0   |0   |1    |1        |2025-12-14 08:33:00|6        |1      |
|234,956|806  |0   |0   |2    |1        |2025-12-14 08:42:00|6        |1      |
|234,957|806  |0   |0   |1    |1        |2025-12-14 08:45:00|6        |1      |
|234,958|806  |0   |0   |3    |2        |2025-12-14 08:45:00|6        |1      |
|234,959|806  |0   |0   |1    |1        |2025-12-14 09:00:00|6        |6      |
|234,960|806  |0   |0   |2    |1        |2025-12-14 09:15:00|6        |6      |
|234,961|806  |0   |0   |1    |2        |2025-12-14 09:18:00|6        |6      |
|234,962|806  |0   |0   |1    |2        |2025-12-14 09:21:00|6        |6      |
|234,963|806  |0   |0   |1    |1        |2025-12-14 09:24:00|6        |6      |
|234,964|806  |0   |0   |1    |1        |2025-12-14 09:33:00|6        |6      |
|234,965|806  |0   |0   |1    |1        |2025-12-14 09:45:00|6        |6      |
|234,966|806  |0   |0   |2    |1        |2025-12-14 09:48:00|6        |6      |
|234,967|806  |0   |0   |1    |1        |2025-12-14 09:54:00|6        |6      |
|234,968|806  |0   |0   |2    |2        |2025-12-14 09:54:00|6        |6      |
|234,969|806  |0   |0   |1    |1        |2025-12-14 09:57:00|6        |6      |
|234,970|806  |0   |0   |1    |2        |2025-12-14 10:00:00|6        |-2     |
|234,971|806  |0   |0   |1    |2        |2025-12-14 10:09:00|6        |-2     |
|234,972|806  |0   |0   |1    |2        |2025-12-14 10:27:00|6        |-2     |
|234,973|806  |0   |0   |2    |1        |2025-12-14 10:42:00|6        |-2     |
|234,974|806  |0   |0   |1    |2        |2025-12-14 10:42:00|6        |-2     |
|234,975|806  |0   |0   |1    |1        |2025-12-14 10:48:00|6        |-2     |
|234,976|806  |0   |0   |1    |2        |2025-12-14 10:51:00|6        |-2     |
|234,977|806  |0   |0   |1    |1        |2025-12-14 11:09:00|6        |3      |
|234,978|806  |0   |0   |1    |2        |2025-12-14 11:21:00|6        |3      |
|234,979|806  |0   |0   |1    |1        |2025-12-14 11:27:00|6        |3      |
|234,980|806  |0   |0   |2    |1        |2025-12-14 11:42:00|6        |3      |
|234,981|806  |0   |0   |1    |1        |2025-12-14 12:06:00|6        |0      |
|234,982|806  |0   |0   |1    |2        |2025-12-14 12:06:00|6        |0      |
|234,983|806  |0   |0   |2    |2        |2025-12-14 12:12:00|6        |0      |
|234,984|806  |0   |0   |1    |1        |2025-12-14 12:18:00|6        |0      |
|234,985|806  |0   |0   |1    |2        |2025-12-14 12:48:00|6        |0      |
|234,986|806  |0   |0   |2    |1        |2025-12-14 12:51:00|6        |0      |
|234,987|806  |0   |0   |1    |2        |2025-12-14 13:00:00|6        |-1     |
|234,988|806  |0   |0   |1    |1        |2025-12-14 13:03:00|6        |-1     |
|234,989|806  |0   |0   |1    |2        |2025-12-14 13:15:00|6        |-1     |
|234,990|806  |0   |0   |1    |1        |2025-12-14 13:21:00|6        |-1     |
|234,991|806  |0   |0   |1    |2        |2025-12-14 13:51:00|6        |-1     |
|234,992|806  |0   |0   |3    |1        |2025-12-14 14:24:00|6        |1      |
|234,993|806  |0   |0   |2    |2        |2025-12-14 14:33:00|6        |1      |
|234,994|806  |0   |0   |1    |2        |2025-12-14 15:00:00|6        |2      |
|234,995|806  |0   |0   |1    |2        |2025-12-14 15:09:00|6        |2      |
|234,996|806  |0   |0   |1    |2        |2025-12-14 15:12:00|6        |2      |
|234,997|806  |0   |0   |3    |1        |2025-12-14 15:15:00|6        |2      |
|234,998|806  |0   |0   |1    |1        |2025-12-14 15:39:00|6        |2      |
|234,999|806  |0   |0   |1    |2        |2025-12-14 15:39:00|6        |2      |
|235,000|806  |0   |0   |2    |1        |2025-12-14 15:42:00|6        |2      |
|235,001|806  |0   |0   |2    |1        |2025-12-14 15:54:00|6        |2      |
|235,002|806  |0   |0   |2    |2        |2025-12-14 15:57:00|6        |2      |
|235,003|806  |0   |0   |2    |2        |2025-12-14 16:09:00|6        |-2     |
|235,004|806  |0   |0   |1    |1        |2025-12-14 17:00:00|6        |2      |
|235,005|806  |0   |0   |1    |1        |2025-12-14 17:36:00|6        |2      |
|235,006|806  |0   |0   |1    |2        |2025-12-14 18:42:00|6        |-1     |
|235,007|806  |0   |0   |2    |1        |2025-12-14 20:00:00|6        |-1     |
|235,008|806  |0   |0   |1    |2        |2025-12-14 20:18:00|6        |-1     |
|235,009|806  |0   |0   |2    |2        |2025-12-14 20:57:00|6        |-1     |
|235,010|806  |0   |0   |1    |2        |2025-12-14 21:42:00|6        |0      |
|235,011|806  |0   |0   |1    |1        |2025-12-14 21:45:00|6        |0      |
|235,012|806  |0   |0   |1    |2        |2025-12-14 22:15:00|6        |0      |
|235,013|806  |0   |0   |1    |1        |2025-12-14 22:18:00|6        |0      |
|235,014|806  |0   |0   |2    |1        |2025-12-14 23:03:00|6        |2      |
|235,015|806  |0   |0   |1    |2        |2025-12-15 05:36:00|6        |-1     |
|235,016|806  |0   |0   |1    |2        |2025-12-15 06:21:00|6        |-2     |
|235,017|806  |0   |0   |1    |1        |2025-12-15 06:30:00|6        |-2     |
|235,018|806  |0   |0   |1    |2        |2025-12-15 06:45:00|6        |-2     |
|235,019|806  |0   |0   |1    |2        |2025-12-15 06:54:00|6        |-2     |
|235,020|806  |0   |0   |1    |2        |2025-12-15 07:15:00|6        |-3     |
|235,021|806  |0   |0   |2    |2        |2025-12-15 07:51:00|6        |-3     |
|235,022|806  |0   |0   |1    |2        |2025-12-15 08:03:00|6        |0      |
|235,023|806  |0   |0   |1    |2        |2025-12-15 08:30:00|6        |0      |
|235,024|806  |0   |0   |1    |1        |2025-12-15 08:39:00|6        |0      |
|235,025|806  |0   |0   |1    |2        |2025-12-15 08:42:00|6        |0      |
|235,026|806  |0   |0   |1    |1        |2025-12-15 08:51:00|6        |0      |
|235,027|806  |0   |0   |1    |2        |2025-12-15 08:51:00|6        |0      |
|235,028|806  |0   |0   |3    |1        |2025-12-15 08:54:00|6        |0      |
|235,029|806  |0   |0   |1    |2        |2025-12-15 08:54:00|6        |0      |
|235,030|806  |0   |0   |2    |1        |2025-12-15 09:03:00|6        |0      |
|235,031|806  |0   |0   |2    |1        |2025-12-15 09:27:00|6        |0      |
|235,032|806  |0   |0   |2    |2        |2025-12-15 09:27:00|6        |0      |
|235,033|806  |0   |0   |1    |1        |2025-12-15 09:30:00|6        |0      |
|235,034|806  |0   |0   |2    |2        |2025-12-15 09:30:00|6        |0      |
|235,035|806  |0   |0   |1    |2        |2025-12-15 09:48:00|6        |0      |
|235,036|806  |0   |0   |1    |1        |2025-12-15 10:15:00|6        |0      |
|235,037|806  |0   |0   |3    |2        |2025-12-15 10:15:00|6        |0      |
|235,038|806  |0   |0   |1    |1        |2025-12-15 10:24:00|6        |0      |
|235,039|806  |0   |0   |3    |2        |2025-12-15 10:39:00|6        |0      |
|235,040|806  |0   |0   |4    |1        |2025-12-15 10:42:00|6        |0      |
|235,041|806  |0   |0   |1    |1        |2025-12-15 10:48:00|6        |0      |
|235,042|806  |0   |0   |1    |2        |2025-12-15 10:48:00|6        |0      |
|235,043|806  |0   |0   |1    |1        |2025-12-15 11:03:00|6        |1      |
|235,044|806  |0   |0   |1    |1        |2025-12-15 11:21:00|6        |1      |
|235,045|806  |0   |0   |1    |2        |2025-12-15 11:51:00|6        |1      |
|235,046|806  |0   |0   |1    |1        |2025-12-15 12:00:00|6        |1      |
|235,047|806  |0   |0   |1    |2        |2025-12-15 12:06:00|6        |1      |
|235,048|806  |0   |0   |2    |1        |2025-12-15 12:51:00|6        |1      |
|235,049|806  |0   |0   |1    |2        |2025-12-15 12:54:00|6        |1      |
|235,050|806  |0   |0   |1    |2        |2025-12-15 13:09:00|6        |2      |
|235,051|806  |0   |0   |2    |1        |2025-12-15 13:30:00|6        |2      |
|235,052|806  |0   |0   |1    |1        |2025-12-15 13:39:00|6        |2      |
|235,053|806  |0   |0   |1    |1        |2025-12-15 13:45:00|6        |2      |
|235,054|806  |0   |0   |1    |2        |2025-12-15 13:45:00|6        |2      |
|235,055|806  |0   |0   |1    |1        |2025-12-15 14:03:00|6        |-2     |
|235,056|806  |0   |0   |1    |2        |2025-12-15 14:03:00|6        |-2     |
|235,057|806  |0   |0   |1    |2        |2025-12-15 14:09:00|6        |-2     |
|235,058|806  |0   |0   |1    |2        |2025-12-15 14:42:00|6        |-2     |
|235,059|806  |0   |0   |1    |2        |2025-12-15 15:00:00|6        |0      |
|235,060|806  |0   |0   |1    |1        |2025-12-15 15:06:00|6        |0      |
|235,061|806  |0   |0   |2    |2        |2025-12-15 15:12:00|6        |0      |
|235,062|806  |0   |0   |3    |1        |2025-12-15 15:18:00|6        |0      |
|235,063|806  |0   |0   |2    |2        |2025-12-15 15:24:00|6        |0      |
|235,064|806  |0   |0   |1    |1        |2025-12-15 15:33:00|6        |0      |
|235,065|806  |0   |0   |1    |1        |2025-12-15 16:33:00|6        |4      |
|235,066|806  |0   |0   |2    |1        |2025-12-15 16:36:00|6        |4      |
|235,067|806  |0   |0   |1    |1        |2025-12-15 16:39:00|6        |4      |
|235,068|806  |0   |0   |1    |1        |2025-12-15 16:51:00|6        |4      |
|235,069|806  |0   |0   |1    |2        |2025-12-15 16:54:00|6        |4      |
|235,070|806  |0   |0   |1    |1        |2025-12-15 17:00:00|6        |6      |
|235,071|806  |0   |0   |2    |2        |2025-12-15 17:03:00|6        |6      |
|235,072|806  |0   |0   |2    |1        |2025-12-15 17:15:00|6        |6      |
|235,073|806  |0   |0   |2    |2        |2025-12-15 17:15:00|6        |6      |
|235,074|806  |0   |0   |1    |1        |2025-12-15 17:27:00|6        |6      |
|235,075|806  |0   |0   |1    |2        |2025-12-15 17:27:00|6        |6      |
|235,076|806  |0   |0   |1    |1        |2025-12-15 17:30:00|6        |6      |
|235,077|806  |0   |0   |1    |1        |2025-12-15 17:33:00|6        |6      |
|235,078|806  |0   |0   |2    |1        |2025-12-15 17:36:00|6        |6      |
|235,079|806  |0   |0   |1    |1        |2025-12-15 17:42:00|6        |6      |
|235,080|806  |0   |0   |1    |1        |2025-12-15 17:48:00|6        |6      |
|235,081|806  |0   |0   |1    |2        |2025-12-15 17:48:00|6        |6      |
|235,082|806  |0   |0   |2    |1        |2025-12-15 17:54:00|6        |6      |
|235,083|806  |0   |0   |1    |1        |2025-12-15 18:18:00|6        |4      |
|235,084|806  |0   |0   |1    |2        |2025-12-15 18:21:00|6        |4      |
|235,085|806  |0   |0   |3    |1        |2025-12-15 18:24:00|6        |4      |
|235,086|806  |0   |0   |1    |2        |2025-12-15 18:39:00|6        |4      |
|235,087|806  |0   |0   |1    |1        |2025-12-15 18:42:00|6        |4      |
|235,088|806  |0   |0   |1    |2        |2025-12-15 18:42:00|6        |4      |
|235,089|806  |0   |0   |1    |1        |2025-12-15 18:45:00|6        |4      |
|235,090|806  |0   |0   |1    |1        |2025-12-15 18:48:00|6        |4      |
|235,091|806  |0   |0   |1    |1        |2025-12-15 19:06:00|6        |-2     |
|235,092|806  |0   |0   |1    |2        |2025-12-15 19:06:00|6        |-2     |
|235,093|806  |0   |0   |2    |2        |2025-12-15 19:12:00|6        |-2     |
|235,094|806  |0   |0   |1    |1        |2025-12-15 19:33:00|6        |-2     |
|235,095|806  |0   |0   |1    |2        |2025-12-15 19:33:00|6        |-2     |
|235,096|806  |0   |0   |1    |2        |2025-12-15 20:42:00|6        |-1     |
|235,097|806  |0   |0   |2    |1        |2025-12-15 21:09:00|6        |2      |
|235,098|806  |0   |0   |1    |1        |2025-12-15 22:12:00|6        |-2     |
|235,099|806  |0   |0   |1    |2        |2025-12-15 22:42:00|6        |-2     |
|235,100|806  |0   |0   |1    |2        |2025-12-15 22:48:00|6        |-2     |
|235,101|806  |0   |0   |1    |2        |2025-12-15 22:54:00|6        |-2     |
|235,102|806  |0   |0   |1    |1        |2025-12-15 23:09:00|6        |1      |
|235,103|806  |0   |0   |1    |1        |2025-12-16 06:30:00|6        |-1     |
|235,104|806  |0   |0   |1    |2        |2025-12-16 06:42:00|6        |-1     |
|235,105|806  |0   |0   |1    |2        |2025-12-16 06:51:00|6        |-1     |
|235,106|806  |0   |0   |1    |2        |2025-12-16 07:24:00|6        |-4     |
|235,107|806  |0   |0   |2    |2        |2025-12-16 07:51:00|6        |-4     |
|235,108|806  |0   |0   |1    |2        |2025-12-16 07:57:00|6        |-4     |
|235,109|806  |0   |0   |5    |1        |2025-12-16 08:00:00|6        |4      |
|235,110|806  |0   |0   |1    |2        |2025-12-16 08:00:00|6        |4      |
|235,111|806  |0   |0   |1    |1        |2025-12-16 08:12:00|6        |4      |
|235,112|806  |0   |0   |1    |2        |2025-12-16 08:27:00|6        |4      |
|235,113|682  |0   |0   |1    |1        |2025-12-16 08:33:00|6        |1      |
|235,114|682  |0   |0   |1    |2        |2025-12-16 08:33:00|6        |1      |
|235,115|806  |0   |0   |1    |1        |2025-12-16 08:36:00|6        |4      |
|235,116|682  |0   |0   |1    |1        |2025-12-16 08:42:00|6        |1      |
|235,117|806  |0   |0   |1    |2        |2025-12-16 08:51:00|6        |4      |
|235,118|806  |0   |0   |1    |2        |2025-12-16 09:09:00|6        |-3     |
|235,119|682  |0   |0   |1    |2        |2025-12-16 09:27:00|6        |-1     |
|235,120|806  |0   |0   |1    |2        |2025-12-16 09:39:00|6        |-3     |
|235,121|806  |0   |0   |2    |2        |2025-12-16 09:42:00|6        |-3     |
|235,122|806  |0   |0   |2    |1        |2025-12-16 09:51:00|6        |-3     |
|235,123|806  |0   |0   |1    |2        |2025-12-16 09:51:00|6        |-3     |
|235,124|682  |0   |0   |1    |1        |2025-12-16 10:12:00|6        |1      |
|235,125|806  |0   |0   |1    |1        |2025-12-16 10:15:00|6        |1      |
|235,126|806  |0   |0   |1    |2        |2025-12-16 10:18:00|6        |1      |
|235,127|806  |0   |0   |2    |1        |2025-12-16 10:24:00|6        |1      |
|235,128|806  |0   |0   |3    |2        |2025-12-16 10:24:00|6        |1      |
|235,129|806  |0   |0   |1    |1        |2025-12-16 10:27:00|6        |1      |
|235,130|806  |0   |0   |4    |1        |2025-12-16 10:30:00|6        |1      |
|235,131|806  |0   |0   |4    |2        |2025-12-16 10:30:00|6        |1      |
|235,132|806  |0   |0   |5    |1        |2025-12-16 10:33:00|6        |1      |
|235,133|806  |0   |0   |5    |2        |2025-12-16 10:33:00|6        |1      |
|235,134|806  |0   |0   |2    |1        |2025-12-16 10:36:00|6        |1      |
|235,135|806  |0   |0   |2    |2        |2025-12-16 10:36:00|6        |1      |
|235,136|806  |0   |0   |1    |1        |2025-12-16 10:39:00|6        |1      |
|235,137|806  |0   |0   |1    |2        |2025-12-16 10:39:00|6        |1      |
|235,138|806  |0   |0   |4    |1        |2025-12-16 10:42:00|6        |1      |
|235,139|806  |0   |0   |4    |2        |2025-12-16 10:42:00|6        |1      |
|235,140|806  |0   |0   |1    |2        |2025-12-16 10:45:00|6        |1      |
|235,141|806  |0   |0   |2    |1        |2025-12-16 10:48:00|6        |1      |
|235,142|806  |0   |0   |2    |2        |2025-12-16 10:48:00|6        |1      |
|235,143|806  |0   |0   |4    |1        |2025-12-16 10:51:00|6        |1      |
|235,144|806  |0   |0   |4    |2        |2025-12-16 10:51:00|6        |1      |
|235,145|806  |0   |0   |12   |1        |2025-12-16 10:54:00|6        |1      |
|235,146|806  |0   |0   |10   |2        |2025-12-16 10:54:00|6        |1      |
|235,147|806  |0   |0   |2    |2        |2025-12-16 11:15:00|6        |-3     |
|235,148|806  |0   |0   |1    |1        |2025-12-16 11:18:00|6        |-3     |
|235,149|806  |0   |0   |1    |2        |2025-12-16 11:21:00|6        |-3     |
|235,150|806  |0   |0   |2    |1        |2025-12-16 11:24:00|6        |-3     |
|235,151|806  |0   |0   |1    |2        |2025-12-16 11:27:00|6        |-3     |
|235,152|806  |0   |0   |1    |2        |2025-12-16 11:33:00|6        |-3     |
|235,153|806  |0   |0   |1    |2        |2025-12-16 11:39:00|6        |-3     |
|235,154|806  |0   |0   |1    |1        |2025-12-16 12:03:00|6        |4      |
|235,155|806  |0   |0   |1    |2        |2025-12-16 12:03:00|6        |4      |
|235,156|806  |0   |0   |3    |1        |2025-12-16 12:15:00|6        |4      |
|235,157|806  |0   |0   |1    |2        |2025-12-16 12:15:00|6        |4      |
|235,158|806  |0   |0   |1    |1        |2025-12-16 12:24:00|6        |4      |
|235,159|806  |0   |0   |1    |1        |2025-12-16 12:39:00|6        |4      |
|235,160|806  |0   |0   |1    |1        |2025-12-16 13:12:00|6        |-1     |
|235,161|806  |0   |0   |3    |2        |2025-12-16 13:15:00|6        |-1     |
|235,162|806  |0   |0   |1    |1        |2025-12-16 13:18:00|6        |-1     |
|235,163|806  |0   |0   |1    |2        |2025-12-16 13:21:00|6        |-1     |
|235,164|806  |0   |0   |1    |2        |2025-12-16 13:24:00|6        |-1     |
|235,165|806  |0   |0   |2    |1        |2025-12-16 13:45:00|6        |-1     |
|235,166|806  |0   |0   |1    |2        |2025-12-16 13:48:00|6        |-1     |
|235,167|806  |0   |0   |1    |1        |2025-12-16 13:54:00|6        |-1     |
|235,168|806  |0   |0   |1    |1        |2025-12-16 14:00:00|6        |-2     |
|235,169|806  |0   |0   |1    |2        |2025-12-16 14:21:00|6        |-2     |
|235,170|806  |0   |0   |1    |2        |2025-12-16 14:24:00|6        |-2     |
|235,171|806  |0   |0   |1    |1        |2025-12-16 14:51:00|6        |-2     |
|235,172|806  |0   |0   |2    |2        |2025-12-16 14:51:00|6        |-2     |
|235,173|806  |0   |0   |1    |1        |2025-12-16 15:00:00|6        |0      |
|235,174|806  |0   |0   |1    |2        |2025-12-16 15:54:00|6        |0      |
|235,175|806  |0   |0   |1    |2        |2025-12-16 16:09:00|6        |0      |
|235,176|806  |0   |0   |1    |1        |2025-12-16 16:33:00|6        |0      |
|235,177|806  |0   |0   |1    |2        |2025-12-16 16:33:00|6        |0      |
|235,178|806  |0   |0   |1    |1        |2025-12-16 16:42:00|6        |0      |
|235,179|806  |0   |0   |1    |1        |2025-12-16 17:03:00|6        |1      |
|235,180|806  |0   |0   |1    |1        |2025-12-16 17:12:00|6        |1      |
|235,181|806  |0   |0   |2    |2        |2025-12-16 17:12:00|6        |1      |
|235,182|806  |0   |0   |1    |1        |2025-12-16 17:15:00|6        |1      |
|235,183|806  |0   |0   |2    |2        |2025-12-16 17:15:00|6        |1      |
|235,184|806  |0   |0   |2    |1        |2025-12-16 17:24:00|6        |1      |
|235,185|806  |0   |0   |1    |2        |2025-12-16 17:24:00|6        |1      |
|235,186|806  |0   |0   |1    |1        |2025-12-16 17:30:00|6        |1      |
|235,187|806  |0   |0   |1    |1        |2025-12-16 17:33:00|6        |1      |
|235,188|806  |0   |0   |2    |2        |2025-12-16 17:33:00|6        |1      |
|235,189|806  |0   |0   |1    |2        |2025-12-16 17:42:00|6        |1      |
|235,190|806  |0   |0   |1    |1        |2025-12-16 17:45:00|6        |1      |
|235,191|806  |0   |0   |1    |1        |2025-12-16 17:51:00|6        |1      |
|235,192|806  |0   |0   |2    |2        |2025-12-16 18:03:00|6        |-2     |
|235,193|806  |0   |0   |1    |1        |2025-12-16 18:09:00|6        |-2     |
|235,194|806  |0   |0   |1    |2        |2025-12-16 18:18:00|6        |-2     |
|235,195|806  |0   |0   |1    |2        |2025-12-16 18:24:00|6        |-2     |
|235,196|806  |0   |0   |1    |1        |2025-12-16 18:45:00|6        |-2     |
|235,197|806  |0   |0   |1    |2        |2025-12-16 18:48:00|6        |-2     |
|235,198|806  |0   |0   |1    |1        |2025-12-16 18:54:00|6        |-2     |
|235,199|806  |0   |0   |5    |1        |2025-12-16 19:00:00|6        |0      |
|235,200|806  |0   |0   |6    |2        |2025-12-16 19:00:00|6        |0      |
|235,201|806  |0   |0   |2    |1        |2025-12-16 19:03:00|6        |0      |
