|id     |face_id|status|accepted_by|created_at             |
|118,594|506,861|0     |115        |2025-12-06 08:58:19.973|
|118,595|506,863|0     |115        |2025-12-06 08:58:24.309|
|118,596|506,869|0     |115        |2025-12-06 08:58:32.767|
|118,597|506,874|0     |115        |2025-12-06 08:58:41.973|
|118,598|506,891|0     |115        |2025-12-06 08:59:34.719|
|118,599|506,892|0     |115        |2025-12-06 08:59:36.931|
|118,600|506,896|0     |115        |2025-12-06 08:59:50.228|
|118,601|506,905|0     |115        |2025-12-06 09:00:16.904|
|118,602|506,912|0     |1          |2025-12-06 09:00:27.959|
|118,603|506,926|0     |115        |2025-12-06 09:01:06.365|
|118,604|506,929|0     |115        |2025-12-06 09:01:25.653|
|118,605|506,933|0     |115        |2025-12-06 09:01:55.329|
|118,606|506,955|0     |115        |2025-12-06 09:06:12.718|
|118,607|506,959|0     |1          |2025-12-06 09:06:36.814|
|118,608|507,014|0     |115        |2025-12-06 09:21:32.544|
|118,609|507,065|0     |115        |2025-12-06 09:29:45.621|
|118,610|507,066|0     |115        |2025-12-06 09:29:49.045|
|118,611|507,075|0     |115        |2025-12-06 09:32:26.741|
|118,612|507,076|0     |115        |2025-12-06 09:32:38.727|
|118,613|507,078|0     |115        |2025-12-06 09:32:44.15 |
|118,614|507,083|0     |1          |2025-12-06 09:33:33.984|
|118,615|507,124|0     |115        |2025-12-06 09:37:53.091|
|118,616|507,150|0     |125        |2025-12-06 09:40:41.067|
|118,617|507,153|0     |115        |2025-12-06 09:40:58.053|
|118,618|507,157|0     |115        |2025-12-06 09:41:08.416|
|118,619|507,178|0     |115        |2025-12-06 09:44:10.397|
|118,620|507,192|0     |115        |2025-12-06 09:46:45.921|
|118,621|507,196|0     |1          |2025-12-06 09:48:35.944|
|118,622|507,198|0     |1          |2025-12-06 09:49:03.485|
|118,623|507,199|0     |115        |2025-12-06 09:49:10.567|
|118,624|507,200|0     |1          |2025-12-06 09:49:12.884|
|118,625|507,202|0     |115        |2025-12-06 09:49:42.884|
|118,626|507,203|0     |115        |2025-12-06 09:49:43.974|
|118,627|507,205|0     |1          |2025-12-06 09:49:57.884|
|118,628|507,215|0     |1          |2025-12-06 09:50:37.406|
|118,629|507,220|0     |1          |2025-12-06 09:51:12.823|
|118,630|507,221|0     |1          |2025-12-06 09:51:21.376|
|118,631|507,235|0     |115        |2025-12-06 09:53:42.599|
|118,632|507,248|0     |1          |2025-12-06 09:54:52.826|
|118,633|507,256|0     |1          |2025-12-06 09:55:26.858|
|118,634|507,294|0     |115        |2025-12-06 09:59:03.879|
|118,635|507,296|0     |115        |2025-12-06 09:59:12.184|
|118,636|507,308|0     |1          |2025-12-06 10:00:17.325|
|118,637|507,433|0     |115        |2025-12-06 10:08:48.955|
|118,638|507,445|0     |1          |2025-12-06 10:09:32.512|
|118,639|507,447|0     |115        |2025-12-06 10:09:35.519|
|118,640|507,465|0     |115        |2025-12-06 10:11:21.863|
|118,641|507,469|0     |1          |2025-12-06 10:11:44.019|
|118,642|507,494|0     |1          |2025-12-06 10:12:52.836|
|118,643|507,542|0     |115        |2025-12-06 10:15:37.143|
|118,644|507,575|0     |115        |2025-12-06 10:18:40.274|
|118,645|507,616|0     |1          |2025-12-06 10:22:08.89 |
|118,646|507,618|0     |1          |2025-12-06 10:22:10.846|
|118,647|507,619|0     |1          |2025-12-06 10:22:22.878|
|118,648|507,647|0     |115        |2025-12-06 10:23:49.374|
|118,649|507,650|0     |115        |2025-12-06 10:23:57.54 |
|118,650|507,668|0     |1          |2025-12-06 10:25:40.053|
|118,651|507,733|0     |115        |2025-12-06 10:29:47.97 |
|118,652|507,736|0     |115        |2025-12-06 10:29:58.586|
|118,653|507,786|0     |115        |2025-12-06 10:32:34.603|
|118,654|507,789|0     |115        |2025-12-06 10:32:40.849|
|118,655|507,824|0     |115        |2025-12-06 10:34:58.062|
|118,656|507,826|0     |115        |2025-12-06 10:35:40.34 |
|118,657|507,827|0     |115        |2025-12-06 10:35:41.864|
|118,658|507,834|0     |1          |2025-12-06 10:36:22.663|
|118,659|507,847|0     |115        |2025-12-06 10:36:50.046|
|118,660|507,852|0     |115        |2025-12-06 10:36:59.368|
|118,661|507,859|0     |115        |2025-12-06 10:37:21.613|
|118,662|507,891|0     |115        |2025-12-06 10:40:25.169|
|118,663|507,909|0     |115        |2025-12-06 10:40:53.622|
|118,664|507,924|0     |115        |2025-12-06 10:42:21.76 |
|118,665|507,931|0     |115        |2025-12-06 10:43:05.12 |
|118,666|507,934|0     |115        |2025-12-06 10:43:23.114|
|118,667|507,945|0     |115        |2025-12-06 10:44:13.21 |
|118,668|507,990|0     |115        |2025-12-06 10:49:41.575|
|118,669|507,992|0     |115        |2025-12-06 10:50:08.912|
|118,670|507,994|0     |115        |2025-12-06 10:50:23.077|
|118,671|508,011|0     |115        |2025-12-06 10:52:08.798|
|118,672|508,214|0     |115        |2025-12-06 11:09:55.478|
|118,673|508,233|0     |1          |2025-12-06 11:12:03.607|
|118,674|508,234|0     |1          |2025-12-06 11:12:04.712|
|118,675|508,259|0     |115        |2025-12-06 11:14:15.602|
|118,676|508,261|0     |115        |2025-12-06 11:14:18.1  |
|118,677|508,279|0     |1          |2025-12-06 11:16:27.04 |
|118,678|508,332|0     |115        |2025-12-06 11:20:04.125|
|118,679|508,351|0     |1          |2025-12-06 11:22:11.946|
|118,680|508,352|0     |1          |2025-12-06 11:22:14.81 |
|118,681|508,378|0     |115        |2025-12-06 11:23:26.025|
|118,682|508,382|0     |115        |2025-12-06 11:23:41.368|
|118,683|508,384|0     |115        |2025-12-06 11:24:01.546|
|118,684|508,409|0     |1          |2025-12-06 11:25:52.931|
|118,685|508,412|0     |1          |2025-12-06 11:26:12.506|
|118,686|508,416|0     |1          |2025-12-06 11:26:29.823|
|118,687|508,418|0     |1          |2025-12-06 11:26:34.939|
|118,688|508,420|0     |1          |2025-12-06 11:26:38.982|
|118,689|508,461|0     |115        |2025-12-06 11:30:36.126|
|118,690|508,462|0     |115        |2025-12-06 11:30:44.021|
|118,691|508,463|0     |115        |2025-12-06 11:30:55.482|
|118,692|508,473|0     |115        |2025-12-06 11:32:04.886|
|118,693|508,482|0     |115        |2025-12-06 11:33:08.138|
|118,694|508,523|0     |115        |2025-12-06 11:36:08.168|
|118,695|508,531|0     |115        |2025-12-06 11:37:05.562|
|118,696|508,538|0     |115        |2025-12-06 11:37:50.594|
|118,697|508,554|0     |115        |2025-12-06 11:40:00.318|
|118,698|508,557|0     |115        |2025-12-06 11:40:26.182|
|118,699|508,561|0     |115        |2025-12-06 11:40:48.187|
|118,700|508,563|0     |115        |2025-12-06 11:40:55.808|
|118,701|508,602|0     |115        |2025-12-06 11:44:21.224|
|118,702|508,605|0     |115        |2025-12-06 11:44:22.077|
|118,703|508,613|0     |115        |2025-12-06 11:44:43.181|
|118,704|508,615|0     |115        |2025-12-06 11:45:02.456|
|118,705|508,616|0     |115        |2025-12-06 11:45:06.104|
|118,706|508,633|0     |115        |2025-12-06 11:46:53.003|
|118,707|508,635|0     |115        |2025-12-06 11:47:27.877|
|118,708|508,636|0     |115        |2025-12-06 11:47:33.917|
|118,709|508,649|0     |115        |2025-12-06 11:48:37.842|
|118,710|508,650|0     |115        |2025-12-06 11:48:39.203|
|118,711|508,651|0     |1          |2025-12-06 11:48:46.97 |
|118,712|508,652|0     |1          |2025-12-06 11:48:47.064|
|118,713|508,654|0     |1          |2025-12-06 11:48:49.558|
|118,714|508,655|0     |1          |2025-12-06 11:48:52.782|
|118,715|508,657|0     |1          |2025-12-06 11:48:56.709|
|118,716|508,658|0     |1          |2025-12-06 11:48:59.067|
|118,717|508,660|0     |1          |2025-12-06 11:49:04.63 |
|118,718|508,664|0     |1          |2025-12-06 11:49:06.686|
|118,719|508,668|0     |1          |2025-12-06 11:49:18.072|
|118,720|508,669|0     |115        |2025-12-06 11:49:20.996|
|118,721|508,725|0     |115        |2025-12-06 11:55:27.217|
|118,722|508,728|0     |115        |2025-12-06 11:55:39.166|
|118,723|508,763|0     |115        |2025-12-06 11:58:33.292|
|118,724|508,775|0     |115        |2025-12-06 11:59:11.902|
|118,725|508,779|0     |1          |2025-12-06 11:59:34.503|
|118,726|508,781|0     |1          |2025-12-06 11:59:45.882|
|118,727|508,782|0     |1          |2025-12-06 11:59:49.593|
|118,728|508,836|0     |1          |2025-12-06 12:04:10.055|
|118,729|508,838|0     |115        |2025-12-06 12:04:58.203|
|118,730|508,847|0     |115        |2025-12-06 12:05:48.896|
|118,731|508,857|0     |115        |2025-12-06 12:06:47.24 |
|118,732|508,863|0     |115        |2025-12-06 12:07:03.141|
|118,733|508,874|0     |115        |2025-12-06 12:07:34.32 |
|118,734|508,880|0     |115        |2025-12-06 12:07:53.236|
|118,735|508,890|0     |1          |2025-12-06 12:09:05.788|
|118,736|508,925|0     |1          |2025-12-06 12:10:28.58 |
|118,737|508,926|0     |1          |2025-12-06 12:10:30.384|
|118,738|508,927|0     |1          |2025-12-06 12:10:32.237|
|118,739|508,929|0     |1          |2025-12-06 12:10:40.294|
|118,740|508,931|0     |1          |2025-12-06 12:10:41.641|
|118,741|508,939|0     |124        |2025-12-06 12:11:08.083|
|118,742|508,976|0     |1          |2025-12-06 12:13:23.871|
|118,743|508,985|0     |115        |2025-12-06 12:14:03.407|
|118,744|508,988|0     |1          |2025-12-06 12:14:41.735|
|118,745|508,994|0     |115        |2025-12-06 12:14:53.063|
|118,746|509,016|0     |115        |2025-12-06 12:16:32.878|
|118,747|509,036|0     |1          |2025-12-06 12:19:04.079|
|118,748|509,039|0     |1          |2025-12-06 12:19:05.994|
|118,749|509,040|0     |1          |2025-12-06 12:19:06.791|
|118,750|509,041|0     |1          |2025-12-06 12:19:06.81 |
|118,751|509,042|0     |1          |2025-12-06 12:19:07.726|
|118,752|509,058|0     |115        |2025-12-06 12:21:03.151|
|118,753|509,077|0     |115        |2025-12-06 12:22:05.169|
|118,754|509,104|0     |115        |2025-12-06 12:24:26.231|
|118,755|509,123|0     |115        |2025-12-06 12:25:14.583|
|118,756|509,138|0     |115        |2025-12-06 12:26:46.709|
|118,757|509,168|0     |115        |2025-12-06 12:29:15.442|
|118,758|509,195|0     |115        |2025-12-06 12:32:46.831|
|118,759|509,197|0     |115        |2025-12-06 12:33:14.613|
|118,760|509,251|0     |115        |2025-12-06 12:38:15.192|
|118,761|509,264|0     |115        |2025-12-06 12:39:00.573|
|118,762|509,315|0     |115        |2025-12-06 12:41:54.874|
|118,763|509,343|0     |115        |2025-12-06 12:45:57.42 |
|118,764|509,380|0     |115        |2025-12-06 12:51:16.195|
|118,765|509,383|0     |115        |2025-12-06 12:51:19.874|
|118,766|509,416|0     |115        |2025-12-06 12:55:17.491|
|118,767|509,417|0     |115        |2025-12-06 12:55:21.888|
|118,768|509,440|0     |115        |2025-12-06 12:58:05.503|
|118,769|509,496|0     |1          |2025-12-06 13:03:22.322|
|118,770|509,515|0     |115        |2025-12-06 13:03:53.723|
|118,771|509,563|0     |115        |2025-12-06 13:07:56.183|
|118,772|509,564|0     |115        |2025-12-06 13:07:57.168|
|118,773|509,688|0     |1          |2025-12-06 13:19:55.631|
|118,774|509,693|0     |115        |2025-12-06 13:20:13.817|
|118,775|509,725|0     |115        |2025-12-06 13:22:38.426|
|118,776|509,797|0     |115        |2025-12-06 13:28:08.595|
|118,777|509,831|0     |115        |2025-12-06 13:30:56.162|
|118,778|509,846|0     |115        |2025-12-06 13:32:04.241|
|118,779|509,847|0     |115        |2025-12-06 13:32:17.596|
|118,780|509,878|0     |115        |2025-12-06 13:37:39.031|
|118,781|509,894|0     |115        |2025-12-06 13:38:40.26 |
|118,782|509,908|0     |1          |2025-12-06 13:40:11.171|
|118,783|509,909|0     |1          |2025-12-06 13:40:12.44 |
|118,784|509,910|0     |1          |2025-12-06 13:40:24.834|
|118,785|509,912|0     |1          |2025-12-06 13:40:28.35 |
|118,786|509,937|0     |115        |2025-12-06 13:42:17.777|
|118,787|509,949|0     |115        |2025-12-06 13:43:07.754|
|118,788|509,971|0     |1          |2025-12-06 13:46:24.656|
|118,789|509,972|0     |1          |2025-12-06 13:46:34.007|
|118,790|509,974|0     |1          |2025-12-06 13:46:36.715|
|118,791|509,993|0     |115        |2025-12-06 13:48:46.503|
|118,792|510,178|0     |1          |2025-12-06 14:02:57.949|
|118,793|510,254|0     |115        |2025-12-06 14:09:20.513|
|118,794|510,374|0     |115        |2025-12-06 14:20:28.467|
|118,795|510,385|0     |115        |2025-12-06 14:21:15.264|
|118,796|510,397|0     |115        |2025-12-06 14:21:43.309|
|118,797|510,438|0     |115        |2025-12-06 14:25:45.042|
|118,798|510,439|0     |115        |2025-12-06 14:25:48.018|
|118,799|510,568|0     |115        |2025-12-06 14:31:14.937|
|118,800|510,612|0     |1          |2025-12-06 14:34:41.11 |
|118,801|510,613|0     |1          |2025-12-06 14:34:42.183|
|118,802|510,614|0     |125        |2025-12-06 14:34:45.93 |
|118,803|510,618|0     |115        |2025-12-06 14:35:07.17 |
|118,804|510,660|0     |115        |2025-12-06 14:38:06.03 |
|118,805|510,706|0     |115        |2025-12-06 14:39:50.023|
|118,806|510,886|0     |115        |2025-12-06 14:51:08.389|
|118,807|510,890|0     |115        |2025-12-06 14:51:18.482|
|118,808|510,919|0     |115        |2025-12-06 14:52:32.673|
|118,809|510,931|0     |115        |2025-12-06 14:53:18.453|
|118,810|510,973|0     |115        |2025-12-06 14:55:26.994|
|118,811|510,987|0     |115        |2025-12-06 14:56:03.9  |
|118,812|511,080|0     |115        |2025-12-06 15:01:36.608|
|118,813|511,093|0     |1          |2025-12-06 15:02:22.192|
|118,814|511,104|0     |115        |2025-12-06 15:03:04.137|
|118,815|511,191|0     |115        |2025-12-06 15:08:26.518|
|118,816|511,253|0     |115        |2025-12-06 15:13:01.295|
|118,817|511,319|0     |115        |2025-12-06 15:17:02.375|
|118,818|511,366|0     |115        |2025-12-06 15:20:21.443|
|118,819|511,455|0     |115        |2025-12-06 15:25:25.258|
|118,820|511,457|0     |115        |2025-12-06 15:25:27.673|
|118,821|511,463|0     |1          |2025-12-06 15:25:37.543|
|118,822|511,468|0     |115        |2025-12-06 15:25:56.539|
|118,823|511,478|0     |115        |2025-12-06 15:26:03.202|
|118,824|511,523|0     |1          |2025-12-06 15:28:24.744|
|118,825|511,579|0     |115        |2025-12-06 15:32:19.439|
|118,826|511,595|0     |125        |2025-12-06 15:33:42.421|
|118,827|511,690|0     |115        |2025-12-06 15:42:41.015|
|118,828|511,724|0     |1          |2025-12-06 15:45:00.871|
|118,829|511,725|0     |1          |2025-12-06 15:45:03.137|
|118,830|511,748|0     |115        |2025-12-06 15:46:22.04 |
|118,831|511,752|0     |1          |2025-12-06 15:46:26.641|
|118,832|511,754|0     |1          |2025-12-06 15:46:33.043|
|118,833|511,758|0     |1          |2025-12-06 15:46:39.799|
|118,834|511,817|0     |1          |2025-12-06 15:49:34.795|
|118,835|511,874|0     |1          |2025-12-06 15:52:59.192|
|118,836|511,912|0     |115        |2025-12-06 15:56:24.314|
|118,837|511,920|0     |1          |2025-12-06 15:56:41.243|
|118,838|511,993|0     |115        |2025-12-06 16:00:52.777|
|118,839|511,995|0     |115        |2025-12-06 16:00:54.728|
|118,840|512,002|0     |1          |2025-12-06 16:01:37.359|
|118,841|512,072|0     |115        |2025-12-06 16:07:33.012|
|118,842|512,074|0     |115        |2025-12-06 16:07:45.015|
|118,843|512,085|0     |115        |2025-12-06 16:08:29.525|
|118,844|512,197|0     |115        |2025-12-06 16:15:45.256|
|118,845|512,210|0     |1          |2025-12-06 16:17:36.175|
|118,846|512,211|0     |1          |2025-12-06 16:17:38.496|
|118,847|512,252|0     |1          |2025-12-06 16:24:21.393|
|118,848|512,256|0     |115        |2025-12-06 16:24:37.103|
|118,849|512,263|0     |115        |2025-12-06 16:25:04.485|
|118,850|512,275|0     |115        |2025-12-06 16:25:59.068|
|118,851|512,292|0     |115        |2025-12-06 16:27:07.772|
|118,852|512,303|0     |115        |2025-12-06 16:27:57.793|
|118,853|512,366|0     |115        |2025-12-06 16:31:58.3  |
|118,854|512,378|0     |115        |2025-12-06 16:32:34.279|
|118,855|512,381|0     |115        |2025-12-06 16:32:39.959|
|118,856|512,412|0     |125        |2025-12-06 16:36:19.16 |
|118,857|512,419|0     |1          |2025-12-06 16:37:23.871|
|118,858|512,513|0     |115        |2025-12-06 16:46:54.591|
|118,859|512,588|0     |1          |2025-12-06 16:52:49.328|
|118,860|512,671|0     |115        |2025-12-06 16:58:31.533|
|118,861|512,673|0     |125        |2025-12-06 16:58:35.456|
|118,862|512,723|0     |115        |2025-12-06 17:00:56.657|
|118,863|512,829|0     |115        |2025-12-06 17:07:30.437|
|118,864|512,851|0     |115        |2025-12-06 17:08:54.492|
|118,865|512,929|0     |115        |2025-12-06 17:15:38.826|
|118,866|513,206|0     |115        |2025-12-06 17:36:23.5  |
|118,867|513,261|0     |115        |2025-12-06 17:38:32.955|
|118,868|513,296|0     |1          |2025-12-06 17:41:10.491|
|118,869|513,309|0     |115        |2025-12-06 17:42:46.337|
|118,870|513,312|0     |115        |2025-12-06 17:43:15.059|
|118,871|513,313|0     |115        |2025-12-06 17:43:17.079|
|118,872|513,314|0     |115        |2025-12-06 17:43:19.989|
|118,873|513,317|0     |115        |2025-12-06 17:43:32.154|
|118,874|513,320|0     |115        |2025-12-06 17:43:38.639|
|118,875|513,323|0     |115        |2025-12-06 17:44:08.467|
|118,876|513,342|0     |115        |2025-12-06 17:45:51.23 |
|118,877|513,343|0     |115        |2025-12-06 17:45:52.834|
|118,878|513,345|0     |1          |2025-12-06 17:45:55.473|
|118,879|513,347|0     |1          |2025-12-06 17:46:00.398|
|118,880|513,404|0     |125        |2025-12-06 17:49:16.913|
|118,881|513,445|0     |1          |2025-12-06 17:51:49.532|
|118,882|513,521|0     |115        |2025-12-06 17:54:28.474|
|118,883|513,570|0     |115        |2025-12-06 17:56:57.238|
|118,884|513,677|0     |115        |2025-12-06 18:02:20.609|
|118,885|513,681|0     |115        |2025-12-06 18:02:25.575|
|118,886|513,709|0     |115        |2025-12-06 18:04:11.134|
|118,887|513,729|0     |1          |2025-12-06 18:06:05.32 |
|118,888|513,758|0     |115        |2025-12-06 18:08:29.02 |
|118,889|513,759|0     |115        |2025-12-06 18:08:32.041|
|118,890|513,775|0     |115        |2025-12-06 18:09:39.154|
|118,891|513,871|0     |115        |2025-12-06 18:15:00.4  |
|118,892|513,909|0     |115        |2025-12-06 18:17:10.677|
|118,893|513,918|0     |115        |2025-12-06 18:17:35.671|
|118,894|513,926|0     |115        |2025-12-06 18:17:58.987|
|118,895|513,927|0     |115        |2025-12-06 18:17:59.166|
|118,896|513,941|0     |115        |2025-12-06 18:18:35.451|
|118,897|514,005|0     |115        |2025-12-06 18:20:41.764|
|118,898|514,027|0     |1          |2025-12-06 18:23:01.459|
|118,899|514,028|0     |1          |2025-12-06 18:23:01.503|
|118,900|514,030|0     |115        |2025-12-06 18:23:28.006|
|118,901|514,033|0     |115        |2025-12-06 18:23:50.165|
|118,902|514,087|0     |115        |2025-12-06 18:26:40.147|
|118,903|514,088|0     |115        |2025-12-06 18:26:42.497|
|118,904|514,169|0     |115        |2025-12-06 18:31:28.703|
|118,905|514,196|0     |125        |2025-12-06 18:33:32.654|
|118,906|514,223|0     |115        |2025-12-06 18:35:46.564|
|118,907|514,229|0     |1          |2025-12-06 18:35:56.705|
|118,908|514,320|0     |115        |2025-12-06 18:41:46.712|
|118,909|514,438|0     |115        |2025-12-06 18:49:24.672|
|118,910|514,535|0     |115        |2025-12-06 18:56:48.601|
|118,911|514,581|0     |115        |2025-12-06 18:59:44.493|
|118,912|514,583|0     |115        |2025-12-06 18:59:52.816|
|118,913|514,610|0     |115        |2025-12-06 19:01:24.757|
|118,914|514,702|0     |115        |2025-12-06 19:06:18.505|
|118,915|514,730|0     |115        |2025-12-06 19:08:42.531|
|118,916|514,921|0     |115        |2025-12-06 19:22:43.596|
|118,917|514,954|0     |1          |2025-12-06 19:25:12.978|
|118,918|514,985|0     |1          |2025-12-06 19:27:00.785|
|118,919|515,111|0     |1          |2025-12-06 19:35:19.966|
|118,920|515,170|0     |1          |2025-12-06 19:38:50.431|
|118,921|515,248|0     |1          |2025-12-06 19:44:09.631|
|118,922|515,251|0     |1          |2025-12-06 19:44:40.511|
|118,923|515,314|0     |1          |2025-12-06 19:49:18.08 |
|118,924|515,537|0     |1          |2025-12-06 20:02:53.57 |
|118,925|515,545|0     |1          |2025-12-06 20:03:27.839|
|118,926|515,561|0     |125        |2025-12-06 20:04:25.538|
|118,927|515,589|0     |1          |2025-12-06 20:06:34.718|
|118,928|515,624|0     |1          |2025-12-06 20:08:47.64 |
|118,929|515,810|0     |1          |2025-12-06 20:21:10.604|
|118,930|515,827|0     |1          |2025-12-06 20:22:38.023|
|118,931|515,842|0     |1          |2025-12-06 20:23:51.739|
|118,932|515,902|0     |1          |2025-12-06 20:28:17.192|
|118,933|515,941|0     |1          |2025-12-06 20:30:36.245|
|118,934|515,949|0     |1          |2025-12-06 20:30:53.005|
|118,935|515,955|0     |1          |2025-12-06 20:31:04.699|
|118,936|515,960|0     |1          |2025-12-06 20:31:32.261|
|118,937|516,005|0     |1          |2025-12-06 20:34:35.135|
|118,938|516,007|0     |1          |2025-12-06 20:35:27.534|
|118,939|516,020|0     |1          |2025-12-06 20:36:36.957|
|118,940|516,064|0     |1          |2025-12-06 20:41:18.165|
|118,941|516,065|0     |1          |2025-12-06 20:41:21.695|
|118,942|516,222|0     |1          |2025-12-06 20:54:22.28 |
|118,943|516,223|0     |1          |2025-12-06 20:54:22.959|
|118,944|516,425|0     |1          |2025-12-06 21:04:42.123|
|118,945|516,514|0     |1          |2025-12-06 21:11:37.595|
|118,946|516,517|0     |1          |2025-12-06 21:11:43.32 |
|118,947|516,570|0     |1          |2025-12-06 21:20:56.684|
|118,948|516,822|0     |1          |2025-12-06 22:01:11.26 |
|118,949|516,895|0     |1          |2025-12-06 22:15:14.841|
|118,950|516,897|0     |1          |2025-12-06 22:15:34.396|
|118,951|516,933|0     |1          |2025-12-06 22:21:41.263|
|118,952|517,128|0     |124        |2025-12-06 23:34:20.043|
|118,953|517,187|0     |1          |2025-12-07 00:29:23.425|
|118,954|517,188|0     |1          |2025-12-07 00:30:04.999|
|118,955|517,195|0     |1          |2025-12-07 00:32:13.441|
|118,956|517,197|0     |1          |2025-12-07 00:33:11.063|
|118,957|517,198|0     |1          |2025-12-07 00:33:15.951|
|118,958|517,199|0     |1          |2025-12-07 00:33:21.909|
|118,959|517,200|0     |1          |2025-12-07 00:33:24.838|
|118,960|517,201|0     |1          |2025-12-07 00:33:53.686|
|118,961|517,202|0     |1          |2025-12-07 00:33:57.429|
|118,962|517,203|0     |1          |2025-12-07 00:34:13.37 |
|118,963|517,204|0     |1          |2025-12-07 00:34:19.554|
|118,964|517,205|0     |1          |2025-12-07 00:34:31.141|
|118,965|517,206|0     |1          |2025-12-07 00:34:47.069|
|118,966|517,207|0     |1          |2025-12-07 00:34:49.557|
|118,967|517,208|0     |1          |2025-12-07 00:34:51.205|
|118,968|517,209|0     |1          |2025-12-07 00:35:01.535|
|118,969|517,210|0     |1          |2025-12-07 00:35:26.596|
|118,970|517,211|0     |1          |2025-12-07 00:35:47.277|
|118,971|517,212|0     |1          |2025-12-07 00:36:00.013|
|118,972|517,213|0     |1          |2025-12-07 00:36:07.471|
|118,973|517,214|0     |1          |2025-12-07 00:36:10.379|
|118,974|517,216|0     |1          |2025-12-07 00:36:39.562|
|118,975|517,217|0     |1          |2025-12-07 00:36:43.477|
|118,976|517,218|0     |1          |2025-12-07 00:36:49.094|
|118,977|517,219|0     |1          |2025-12-07 00:37:03.869|
|118,978|517,220|0     |1          |2025-12-07 00:37:47.419|
|118,979|517,228|0     |124        |2025-12-07 00:39:03.099|
|118,980|517,249|0     |1          |2025-12-07 01:02:33.465|
|118,981|517,250|0     |1          |2025-12-07 01:02:37.471|
|118,982|517,251|0     |1          |2025-12-07 01:02:46.501|
|118,983|517,252|0     |1          |2025-12-07 01:08:16.767|
|118,984|517,253|0     |1          |2025-12-07 01:08:19.14 |
|118,985|517,254|0     |1          |2025-12-07 01:18:59.538|
|118,986|517,255|0     |1          |2025-12-07 01:19:51.44 |
|118,987|517,257|0     |1          |2025-12-07 01:42:03.89 |
|118,988|517,258|0     |1          |2025-12-07 01:42:03.955|
|118,989|517,271|0     |1          |2025-12-07 05:15:29.406|
|118,990|517,272|0     |1          |2025-12-07 05:15:34.416|
|118,991|517,285|0     |1          |2025-12-07 06:22:36.423|
|118,992|517,289|0     |1          |2025-12-07 06:43:01.642|
|118,993|517,306|0     |1          |2025-12-07 06:53:23.533|
|118,994|517,318|0     |1          |2025-12-07 06:57:20.332|
|118,995|517,326|0     |1          |2025-12-07 07:13:12.781|
|118,996|517,337|0     |1          |2025-12-07 07:19:26.841|
|118,997|517,347|0     |1          |2025-12-07 07:28:53.728|
|118,998|517,365|0     |1          |2025-12-07 07:43:05.831|
|118,999|517,367|0     |1          |2025-12-07 07:44:52.603|
|119,000|517,376|0     |1          |2025-12-07 07:52:27.328|
|119,001|517,390|0     |1          |2025-12-07 08:04:14.17 |
|119,002|517,396|0     |1          |2025-12-07 08:05:59.694|
|119,003|517,402|0     |1          |2025-12-07 08:16:12.441|
|119,004|517,405|0     |1          |2025-12-07 08:16:35.16 |
|119,005|517,415|0     |1          |2025-12-07 08:26:08.126|
|119,006|517,416|0     |1          |2025-12-07 08:26:14.435|
|119,007|517,447|0     |1          |2025-12-07 08:41:20.884|
|119,008|517,502|0     |1          |2025-12-07 09:00:54.724|
|119,009|517,535|0     |1          |2025-12-07 09:20:12.406|
|119,010|517,537|0     |1          |2025-12-07 09:20:26.225|
|119,011|517,538|0     |1          |2025-12-07 09:21:40.867|
|119,012|517,539|0     |1          |2025-12-07 09:21:46.025|
|119,013|517,559|0     |1          |2025-12-07 09:24:53.625|
|119,014|517,578|0     |1          |2025-12-07 09:31:33.662|
|119,015|517,604|0     |1          |2025-12-07 09:40:12.633|
|119,016|517,624|0     |1          |2025-12-07 09:43:59.661|
|119,017|517,653|0     |1          |2025-12-07 09:48:57.526|
|119,018|517,751|0     |1          |2025-12-07 10:08:41.935|
|119,019|517,803|0     |1          |2025-12-07 10:22:21.22 |
|119,020|517,804|0     |1          |2025-12-07 10:22:49.865|
|119,021|517,808|0     |1          |2025-12-07 10:23:11.695|
|119,022|517,812|0     |1          |2025-12-07 10:23:28.104|
|119,023|517,815|0     |1          |2025-12-07 10:23:33.845|
|119,024|517,819|0     |1          |2025-12-07 10:23:44.865|
|119,025|517,820|0     |1          |2025-12-07 10:23:47.45 |
|119,026|517,928|0     |1          |2025-12-07 10:51:39.081|
|119,027|518,006|0     |1          |2025-12-07 11:12:54.482|
|119,028|518,028|0     |1          |2025-12-07 11:19:56.213|
|119,029|518,053|0     |1          |2025-12-07 11:24:18.719|
|119,030|518,069|0     |1          |2025-12-07 11:27:06.914|
|119,031|518,146|0     |1          |2025-12-07 11:43:16.777|
|119,032|518,147|0     |1          |2025-12-07 11:43:20.005|
|119,033|518,148|0     |1          |2025-12-07 11:43:20.765|
|119,034|518,155|0     |1          |2025-12-07 11:44:23.842|
|119,035|518,186|0     |1          |2025-12-07 11:46:50.341|
|119,036|518,190|0     |1          |2025-12-07 11:47:18.321|
|119,037|518,231|0     |1          |2025-12-07 11:49:39.042|
|119,038|518,246|0     |1          |2025-12-07 11:51:10.686|
|119,039|518,248|0     |1          |2025-12-07 11:51:15.494|
|119,040|518,336|0     |1          |2025-12-07 12:04:36.023|
|119,041|518,366|0     |1          |2025-12-07 12:09:29.292|
|119,042|518,480|0     |1          |2025-12-07 12:21:30.638|
