|id   |stream_id|va_id|frame_image                                          |thumbnail_image                                                |objects                                                                                                                                     |zone                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |created_at             |client_id|status|accepted_by|
|4,743|895      |1,437|"gun_alerts/1437/2025/12/12/13/gun_1765547062960.jpg"|"gun_alerts/1437/2025/12/12/13/gun_1765547062960_thumbnail.jpg"|"[{\"box\":[0.20999999344348907,0.28999999165534973,0.3199999928474426,0.5],\"confidence\":0.3991212844848633,\"type\":0}]"                  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 10:44:22.96 |8        |1     |0          |
|4,744|895      |1,437|"gun_alerts/1437/2025/12/12/13/gun_1765547062961.jpg"|"gun_alerts/1437/2025/12/12/13/gun_1765547062961_thumbnail.jpg"|"[{\"box\":[0.20999999344348907,0.28999999165534973,0.3199999928474426,0.5],\"confidence\":0.3991212844848633,\"type\":0}]"                  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 10:44:22.961|8        |1     |0          |
|4,745|895      |1,437|"gun_alerts/1437/2025/12/12/14/gun_1765548124952.jpg"|"gun_alerts/1437/2025/12/12/14/gun_1765548124952_thumbnail.jpg"|"[{\"box\":[0.36000001430511475,0.5400000214576721,0.4099999964237213,0.5899999737739563],\"confidence\":0.5378232002258301,\"type\":0}]"    |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 11:02:04.952|8        |1     |0          |
|4,746|895      |1,437|"gun_alerts/1437/2025/12/12/14/gun_1765548129053.jpg"|"gun_alerts/1437/2025/12/12/14/gun_1765548129053_thumbnail.jpg"|"[{\"box\":[0.36000001430511475,0.5699999928474426,0.41999998688697815,0.6299999952316284],\"confidence\":0.6357421875,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 11:02:09.053|8        |1     |0          |
|4,747|895      |1,437|"gun_alerts/1437/2025/12/12/14/gun_1765548918828.jpg"|"gun_alerts/1437/2025/12/12/14/gun_1765548918828_thumbnail.jpg"|"[{\"box\":[0.7799999713897705,0.5799999833106995,0.8500000238418579,0.6200000047683716],\"confidence\":0.5548501014709473,\"type\":0}]"     |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 11:15:18.828|8        |1     |0          |
|4,748|895      |1,437|"gun_alerts/1437/2025/12/12/14/gun_1765548978463.jpg"|"gun_alerts/1437/2025/12/12/14/gun_1765548978463_thumbnail.jpg"|"[{\"box\":[0.3499999940395355,0.47999998927116394,0.38999998569488525,0.5199999809265137],\"confidence\":0.5807709693908691,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 11:16:18.463|8        |1     |0          |
|4,749|863      |1,372|"gun_alerts/1372/2025/12/12/14/gun_1765549301102.jpg"|"gun_alerts/1372/2025/12/12/14/gun_1765549301102_thumbnail.jpg"|"[{\"box\":[0.5699999928474426,0.5600000023841858,0.6200000047683716,0.6100000143051147],\"confidence\":0.7696435451507568,\"type\":0}]"     |"{\"id\":\"1a5d31e2b5d6\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.24539999663829803,\"y\":0.33059999346733093},{\"x\":0.5874999761581421,\"y\":0.3228999972343445},{\"x\":0.7547000050544739,\"y\":0.9811999797821045},{\"x\":0.010900000110268593,\"y\":0.9825999736785889},{\"x\":0.007799999788403511,\"y\":0.7677000164985657}]}"                                                                                                                                                                                                             |2025-12-12 11:21:41.102|8        |1     |0          |
|4,750|741      |1,402|"gun_alerts/1402/2025/12/12/11/gun_1765550188312.jpg"|"gun_alerts/1402/2025/12/12/11/gun_1765550188312_thumbnail.jpg"|"[{\"box\":[0.4399999976158142,0.44999998807907104,0.47999998927116394,0.5299999713897705],\"confidence\":0.23210430145263672,\"type\":0}]"  |"{\"id\":\"a79cde9f3e43\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.007799999788403511,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.013899999670684338},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.007799999788403511,\"y\":0.9861000180244446}]}"                                                                                                                                                                                                                                                               |2025-12-12 11:36:28.312|8        |1     |0          |
|4,751|895      |1,437|"gun_alerts/1437/2025/12/12/14/gun_1765551217233.jpg"|"gun_alerts/1437/2025/12/12/14/gun_1765551217233_thumbnail.jpg"|"[{\"box\":[0.18000000715255737,0.800000011920929,0.25,0.8899999856948853],\"confidence\":0.3110361099243164,\"type\":0}]"                   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 11:53:37.233|8        |1     |0          |
|4,752|895      |1,437|"gun_alerts/1437/2025/12/12/14/gun_1765551265509.jpg"|"gun_alerts/1437/2025/12/12/14/gun_1765551265509_thumbnail.jpg"|"[{\"box\":[0.18000000715255737,0.8100000023841858,0.25,0.8899999856948853],\"confidence\":0.46909427642822266,\"type\":0}]"                 |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 11:54:25.509|8        |1     |0          |
|4,753|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765552555324.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765552555324_thumbnail.jpg"|"[{\"box\":[0.1899999976158142,0.8100000023841858,0.27000001072883606,0.8899999856948853],\"confidence\":0.450313925743103,\"type\":0}]"     |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:15:55.324|8        |1     |0          |
|4,754|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765552637508.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765552637508_thumbnail.jpg"|"[{\"box\":[0.05000000074505806,0.4399999976158142,0.36000001430511475,1.0],\"confidence\":0.32358551025390625,\"type\":0}]"                 |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:17:17.508|8        |1     |0          |
|4,755|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765553600545.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765553600545_thumbnail.jpg"|"[{\"box\":[0.5400000214576721,0.4000000059604645,0.6200000047683716,0.47999998927116394],\"confidence\":0.5229263305664062,\"type\":0}]"    |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:33:20.545|8        |1     |0          |
|4,756|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765553905415.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765553905415_thumbnail.jpg"|"[{\"box\":[0.47999998927116394,0.3799999952316284,0.5099999904632568,0.4099999964237213],\"confidence\":0.40629565715789795,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:38:25.415|8        |1     |0          |
|4,757|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765553905416.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765553905416_thumbnail.jpg"|"[{\"box\":[0.47999998927116394,0.3799999952316284,0.5099999904632568,0.4099999964237213],\"confidence\":0.40629565715789795,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:38:25.416|8        |1     |0          |
|4,758|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765553931703.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765553931703_thumbnail.jpg"|"[{\"box\":[0.5299999713897705,0.38999998569488525,0.5799999833106995,0.4300000071525574],\"confidence\":0.43408203125,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:38:51.703|8        |1     |0          |
|4,759|895      |1,437|"gun_alerts/1437/2025/12/12/15/gun_1765553931704.jpg"|"gun_alerts/1437/2025/12/12/15/gun_1765553931704_thumbnail.jpg"|"[{\"box\":[0.5299999713897705,0.38999998569488525,0.5799999833106995,0.4300000071525574],\"confidence\":0.43408203125,\"type\":0}]"         |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 12:38:51.704|8        |1     |0          |
|4,760|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555295674.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555295674_thumbnail.jpg"|"[{\"box\":[0.2199999988079071,0.6700000166893005,0.2800000011920929,0.7300000190734863],\"confidence\":0.30350983142852783,\"type\":0}]"    |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:01:35.674|8        |1     |0          |
|4,761|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555308290.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555308290_thumbnail.jpg"|"[{\"box\":[0.20999999344348907,0.5600000023841858,0.27000001072883606,0.6100000143051147],\"confidence\":0.36822831630706787,\"type\":0}]"  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:01:48.29 |8        |1     |0          |
|4,762|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555411032.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555411032_thumbnail.jpg"|"[{\"box\":[0.2199999988079071,0.5400000214576721,0.27000001072883606,0.5799999833106995],\"confidence\":0.6466567516326904,\"type\":0}]"    |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:03:31.032|8        |1     |0          |
|4,763|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555417156.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555417156_thumbnail.jpg"|"[{\"box\":[0.2199999988079071,0.5400000214576721,0.27000001072883606,0.5799999833106995],\"confidence\":0.41808784008026123,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:03:37.156|8        |1     |0          |
|4,764|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555436645.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555436645_thumbnail.jpg"|"[{\"box\":[0.1899999976158142,0.5699999928474426,0.23999999463558197,0.6100000143051147],\"confidence\":0.5226938724517822,\"type\":0}]"    |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:03:56.645|8        |1     |0          |
|4,765|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555684615.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555684615_thumbnail.jpg"|"[{\"box\":[0.46000000834465027,0.05000000074505806,0.9800000190734863,0.5600000023841858],\"confidence\":0.41032981872558594,\"type\":0}]"  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:08:04.615|8        |1     |0          |
|4,766|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555720590.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555720590_thumbnail.jpg"|"[{\"box\":[0.41999998688697815,0.3799999952316284,0.8399999737739563,1.0],\"confidence\":0.36634111404418945,\"type\":0}]"                  |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:08:40.59 |8        |1     |0          |
|4,767|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555775118.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555775118_thumbnail.jpg"|"[{\"box\":[0.20999999344348907,0.5699999928474426,0.27000001072883606,0.6100000143051147],\"confidence\":0.5226938724517822,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:09:35.118|8        |1     |0          |
|4,768|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555783335.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555783335_thumbnail.jpg"|"[{\"box\":[0.2199999988079071,0.5400000214576721,0.27000001072883606,0.5799999833106995],\"confidence\":0.30673491954803467,\"type\":0}]"   |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:09:43.335|8        |1     |0          |
|4,769|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765555940107.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765555940107_thumbnail.jpg"|"[{\"box\":[0.23000000417232513,0.7099999785423279,0.28999999165534973,0.75],\"confidence\":0.5417275428771973,\"type\":0}]"                 |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:12:20.107|8        |1     |0          |
|4,770|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765556264527.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765556264527_thumbnail.jpg"|"[{\"box\":[0.4099999964237213,0.029999999329447746,0.9599999785423279,1.0],\"confidence\":0.37359678745269775,\"type\":0}]"                 |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:17:44.527|8        |1     |0          |
|4,771|895      |1,437|"gun_alerts/1437/2025/12/12/16/gun_1765556399415.jpg"|"gun_alerts/1437/2025/12/12/16/gun_1765556399415_thumbnail.jpg"|"[{\"box\":[0.41999998688697815,0.3700000047683716,0.8199999928474426,0.7799999713897705],\"confidence\":0.499267578125,\"type\":0}]"        |"{\"id\":\"82666d3a1c82\",\"name\":\"Rule 1\",\"points\":[{\"x\":0.12030000239610672,\"y\":0.17499999701976776},{\"x\":0.3343999981880188,\"y\":0.10830000042915344},{\"x\":0.675000011920929,\"y\":0.3409000039100647},{\"x\":0.9843000173568726,\"y\":0.7569000124931335},{\"x\":0.9922000169754028,\"y\":0.9861000180244446},{\"x\":0.08590000122785568,\"y\":0.983299970626831},{\"x\":0.0640999972820282,\"y\":0.791700005531311},{\"x\":0.06400000303983688,\"y\":0.5945000052452087},{\"x\":0.08900000154972076,\"y\":0.3695000112056732}]}"|2025-12-12 13:19:59.415|8        |1     |0          |
