|id |name|parent_id|plugin_name|client_id|
|1171|COND. AUSTRIA|0|parking|8|
|1172|COND. SCORPIUS|0|parking|8|
|1173|COND. ROMA|0|parking|8|
|1174|COND. PRISCILA|0|parking|8|
|1175|COND. PORTAL SAO FRANCISCO|0|parking|8|
|1176|COND. ORQUIDEAS|0|parking|8|
|1177|COND. MORADA DO SOL|0|parking|8|
|1178|COND. MATRIZ|0|parking|8|
|1179|COND. MARAPASSU|0|parking|8|
|1180|COND. IPANEMA|0|parking|8|
|1181|COND. FLORENCA|0|parking|8|
|1182|COND. ESPANHA|0|parking|8|
|1183|COND. CAMILA|0|parking|8|
|1184|COND. BORBA GATO|0|parking|8|
|1185|COND. BEIJA FLOR|0|parking|8|
|1186|COND. BANDEIRANTES|0|parking|8|
|1187|COND. ANIMA|0|parking|8|
|1188|COND. 28 DE MAIO|0|parking|8|
|1189|COND. AMERICA|0|parking|8|
|1190|COND. BONFIGLIOLI|0|parking|8|
|1191|COND. BOULEVARD|0|parking|8|
|1192|COND. CAMPO GRANDE|0|parking|8|
|1193|COND. CANTA GALO|0|parking|8|
|1194|COND. CASA FLORA|0|parking|8|
|1195|COND. CASCAIS|0|parking|8|
|1196|COND. COQUEIROS|0|parking|8|
|1197|COND. DIVA|0|parking|8|
|1198|COND. FLOR DE LIRIO|0|parking|8|
|1199|COND. GARDENS|0|parking|8|
|1200|COND. GIUSEPPE|0|parking|8|
|1201|COND. GOLDEN GATE|0|parking|8|
|1202|COND. GRAND CANAL|0|parking|8|
|1203|COND. HORTENCIAS|0|parking|8|
|1204|COND. LA VILLETE|0|parking|8|
|1205|COND. LIFE STYLE|0|parking|8|
|1206|COND. MAGGIORE|0|parking|8|
|1207|COND. MARIE|0|parking|8|
|1208|COND. MATIAZZO|0|parking|8|
|1209|COND. OPTION HOME|0|parking|8|
|1210|COND. PLANALTO BUTANTA|0|parking|8|
|1211|COND. PLAZA MORUMBI|0|parking|8|
|1212|COND. PURUS|0|parking|8|
|1213|COND. QUINTA DE SILVEIRAS|0|parking|8|
|1214|COND. ROLDAO|0|parking|8|
|1215|COND. SANTA RITA|0|parking|8|
|1216|COND. SANTANNA|0|parking|8|
|1217|COND. SPAZIO|0|parking|8|
|1218|COND. TENERIFE|0|parking|8|
|1219|COND. TERRA BRASILIS|0|parking|8|
|1220|COND. UPSIDE|0|parking|8|
|1221|COND. VILA ITU|0|parking|8|
|1222|COND. VILA MARIANA|0|parking|8|
|1223|COND. VILA VERDE|0|parking|8|
|1224|COND. VILLAGIO|0|parking|8|
|1225|HARAS|0|parking|8|
|1226|PAULO TEST|0|parking|0|
|1227|JACKPOT|0|parking|8|
|1228|Eduacandario|0|parking|93|
|1229|AUTOBAHN|0|parking|6|
|1230|CN LOG|0|parking|6|
|1231|1Project|0|parking|0|
|1232|MONUV|0|parking|0|
|1233|COND. LEAF|0|parking|8|
|1234|COND. COLLINE DE NICE|0|parking|8|
|1235|9000 - MARTEL SEGURANCA|0|parking|96|
|1236|2000 - casa das ferragens|0|parking|96|
|1237|8608 - GTTAM|0|parking|97|
|1238|1147 - UBS BOA VISTA|0|parking|4|
|1239|Stratum|0|parking|98|
|1240|CASA DO CONSTRUTOR|0|parking|4|
|1241|0076 - Proeng Hall|0|parking|97|
|1242|5050 - LOJA SOLUTION|0|parking|100|
|1243|0123 - AFFETTO PAPELARIA|0|parking|97|
|1244|0124 - VITORIA FUTEBOL CLUBE - GALERIA VITORIA|0|parking|97|
|1245|ESTOQUE VERTEX|0|parking|8|
|1246|ATCOM- SHOPPINGS|0|parking|101|
|1247|MARCELO|0|parking|90|
|1248|0085 - VITORIA FUTEBOL CLUBE|0|parking|97|
|1249|AGRALE GALPAO|0|parking|6|
|1250|SCARDUA|0|parking|6|
|1251|ASSALTOS|0|person_reid|1|
|1252|SIMULACOES|0|person_reid|1|
|1253|ULTRAFARMA SANTO AMARO|0|person_reid|4|
|1254|IPMED|0|person_reid|6|
|1255|ESPIRAL|0|person_reid|6|
|1256|SERVIP|0|person_reid|6|
|1257|LUVEP|0|person_reid|6|
|1258|GM INDUSTRIAL|0|person_reid|6|
|1259|KOMTEK|0|person_reid|0|
|1260|SHOPP LARANJEIRAS|0|person_reid|6|
|1261|APRESENTACAO|0|person_reid|0|
|1262|6002 - SHOWROOM|0|person_reid|40|
|1263|SHOPPING VITORIA TESTE|0|person_reid|40|
|1264|GDL LOGISTICA|0|person_reid|40|
|1265|CAPIXABA|0|person_reid|0|
|1266|0992 - COPAG|0|person_reid|80|
|1267|PHD Vila Velha|0|person_reid|6|
|1268|PROJETO GDL|0|person_reid|0|
|1269|ESCOLA SANTA TEREZINHA|0|person_reid|6|
|1270|GRUPOSEI|0|person_reid|0|
|1271|BANCO SICOOB|0|person_reid|84|
|1272|EPI|0|person_reid|0|
|1273|ALERTAS OCR|0|person_reid|1|
|1274|RIVIERA|0|person_reid|6|
|1275|POC GRUPO SEI|0|person_reid|84|
|1276|ANTONIO. M. MACHADO|0|person_reid|8|
|1277|SEGEAGLE|0|person_reid|0|
|1278|GTTAN|0|person_reid|0|
|1279|CASA BRANCA|0|person_reid|6|
|1280|EUROVIDROS|0|person_reid|6|
|1281|AGGREGATION|0|person_reid|0|
|1282|HOMOLOGACOES|0|person_reid|0|
|1283|PRAIA FORT|0|person_reid|0|
|1284|COND. ROSENGARTEN|0|person_reid|8|
|1285|COND. SUPREMO VILA YARA|0|person_reid|8|
|1286|FINERAX|0|person_reid|8|
|1287|COND. SOLAR SERRANO|0|person_reid|8|
|1288|COND. CINTIA|0|person_reid|8|
|1289|BASE OPERACAO|0|person_reid|8|
|1290|COND. ANNUNCIATA|0|person_reid|8|
|1291|COND. ART ECO VIDA|0|person_reid|8|
|1292|COND. ATLANTA|0|person_reid|8|
|1293|COND. VILA YARA|0|person_reid|8|
|1294|COND. UPTOWN|0|person_reid|8|
|1295|COND. SHALON|0|person_reid|8|
|1296|COND. AUSTRIA|0|person_reid|8|
|1297|COND. SCORPIUS|0|person_reid|8|
|1298|COND. ROMA|0|person_reid|8|
|1299|COND. PRISCILA|0|person_reid|8|
|1300|COND. PORTAL SAO FRANCISCO|0|person_reid|8|
|1301|COND. ORQUIDEAS|0|person_reid|8|
|1302|COND. MORADA DO SOL|0|person_reid|8|
|1303|COND. MATRIZ|0|person_reid|8|
|1304|COND. MARAPASSU|0|person_reid|8|
|1305|COND. IPANEMA|0|person_reid|8|
|1306|COND. FLORENCA|0|person_reid|8|
|1307|COND. ESPANHA|0|person_reid|8|
|1308|COND. CAMILA|0|person_reid|8|
|1309|COND. BORBA GATO|0|person_reid|8|
|1310|COND. BEIJA FLOR|0|person_reid|8|
|1311|COND. BANDEIRANTES|0|person_reid|8|
|1312|COND. ANIMA|0|person_reid|8|
|1313|COND. 28 DE MAIO|0|person_reid|8|
|1314|COND. AMERICA|0|person_reid|8|
|1315|COND. BONFIGLIOLI|0|person_reid|8|
|1316|COND. BOULEVARD|0|person_reid|8|
|1317|COND. CAMPO GRANDE|0|person_reid|8|
|1318|COND. CANTA GALO|0|person_reid|8|
|1319|COND. CASA FLORA|0|person_reid|8|
|1320|COND. CASCAIS|0|person_reid|8|
|1321|COND. COQUEIROS|0|person_reid|8|
|1322|COND. DIVA|0|person_reid|8|
|1323|COND. FLOR DE LIRIO|0|person_reid|8|
|1324|COND. GARDENS|0|person_reid|8|
|1325|COND. GIUSEPPE|0|person_reid|8|
|1326|COND. GOLDEN GATE|0|person_reid|8|
|1327|COND. GRAND CANAL|0|person_reid|8|
|1328|COND. HORTENCIAS|0|person_reid|8|
|1329|COND. LA VILLETE|0|person_reid|8|
|1330|COND. LIFE STYLE|0|person_reid|8|
|1331|COND. MAGGIORE|0|person_reid|8|
|1332|COND. MARIE|0|person_reid|8|
|1333|COND. MATIAZZO|0|person_reid|8|
|1334|COND. OPTION HOME|0|person_reid|8|
|1335|COND. PLANALTO BUTANTA|0|person_reid|8|
|1336|COND. PLAZA MORUMBI|0|person_reid|8|
|1337|COND. PURUS|0|person_reid|8|
|1338|COND. QUINTA DE SILVEIRAS|0|person_reid|8|
|1339|COND. ROLDAO|0|person_reid|8|
|1340|COND. SANTA RITA|0|person_reid|8|
|1341|COND. SANTANNA|0|person_reid|8|
|1342|COND. SPAZIO|0|person_reid|8|
|1343|COND. TENERIFE|0|person_reid|8|
|1344|COND. TERRA BRASILIS|0|person_reid|8|
|1345|COND. UPSIDE|0|person_reid|8|
|1346|COND. VILA ITU|0|person_reid|8|
|1347|COND. VILA MARIANA|0|person_reid|8|
|1348|COND. VILA VERDE|0|person_reid|8|
|1349|COND. VILLAGIO|0|person_reid|8|
|1350|HARAS|0|person_reid|8|
|1351|PAULO TEST|0|person_reid|0|
|1352|JACKPOT|0|person_reid|8|
|1353|Eduacandario|0|person_reid|93|
|1354|AUTOBAHN|0|person_reid|6|
|1355|CN LOG|0|person_reid|6|
|1356|1Project|0|person_reid|0|
|1357|MONUV|0|person_reid|0|
|1358|COND. LEAF|0|person_reid|8|
|1359|COND. COLLINE DE NICE|0|person_reid|8|
|1360|9000 - MARTEL SEGURANCA|0|person_reid|96|
|1361|2000 - casa das ferragens|0|person_reid|96|
|1362|8608 - GTTAM|0|person_reid|97|
|1363|1147 - UBS BOA VISTA|0|person_reid|4|
|1364|Stratum|0|person_reid|98|
|1365|CASA DO CONSTRUTOR|0|person_reid|4|
|1366|0076 - Proeng Hall|0|person_reid|97|
|1367|5050 - LOJA SOLUTION|0|person_reid|100|
|1368|0123 - AFFETTO PAPELARIA|0|person_reid|97|
|1369|0124 - VITORIA FUTEBOL CLUBE - GALERIA VITORIA|0|person_reid|97|
|1370|ESTOQUE VERTEX|0|person_reid|8|
|1371|ATCOM- SHOPPINGS|0|person_reid|101|
|1372|MARCELO|0|person_reid|90|
|1373|0085 - VITORIA FUTEBOL CLUBE|0|person_reid|97|
|1374|AGRALE GALPAO|0|person_reid|6|
|1375|SCARDUA|0|person_reid|6|
|1376|ASSALTOS|0|railroad|1|
|1377|SIMULACOES|0|railroad|1|
|1378|ULTRAFARMA SANTO AMARO|0|railroad|4|
|1379|IPMED|0|railroad|6|
|1380|ESPIRAL|0|railroad|6|
|1381|SERVIP|0|railroad|6|
|1382|LUVEP|0|railroad|6|
|1383|GM INDUSTRIAL|0|railroad|6|
|1384|KOMTEK|0|railroad|0|
|1385|SHOPP LARANJEIRAS|0|railroad|6|
|1386|APRESENTACAO|0|railroad|0|
|1387|6002 - SHOWROOM|0|railroad|40|
|1388|SHOPPING VITORIA TESTE|0|railroad|40|
|1389|GDL LOGISTICA|0|railroad|40|
|1390|CAPIXABA|0|railroad|0|
|1391|0992 - COPAG|0|railroad|80|
|1392|PHD Vila Velha|0|railroad|6|
|1393|PROJETO GDL|0|railroad|0|
|1394|ESCOLA SANTA TEREZINHA|0|railroad|6|
|1395|GRUPOSEI|0|railroad|0|
|1396|BANCO SICOOB|0|railroad|84|
|1397|EPI|0|railroad|0|
|1398|ALERTAS OCR|0|railroad|1|
|1399|RIVIERA|0|railroad|6|
|1400|POC GRUPO SEI|0|railroad|84|
|1401|ANTONIO. M. MACHADO|0|railroad|8|
|1402|SEGEAGLE|0|railroad|0|
|1403|GTTAN|0|railroad|0|
|1404|CASA BRANCA|0|railroad|6|
|1405|EUROVIDROS|0|railroad|6|
|1406|AGGREGATION|0|railroad|0|
|1407|HOMOLOGACOES|0|railroad|0|
|1408|PRAIA FORT|0|railroad|0|
|1409|COND. ROSENGARTEN|0|railroad|8|
|1410|COND. SUPREMO VILA YARA|0|railroad|8|
|1411|FINERAX|0|railroad|8|
|1412|COND. SOLAR SERRANO|0|railroad|8|
|1413|COND. CINTIA|0|railroad|8|
|1414|BASE OPERACAO|0|railroad|8|
|1415|COND. ANNUNCIATA|0|railroad|8|
|1416|COND. ART ECO VIDA|0|railroad|8|
|1417|COND. ATLANTA|0|railroad|8|
|1418|COND. VILA YARA|0|railroad|8|
|1419|COND. UPTOWN|0|railroad|8|
|1420|COND. SHALON|0|railroad|8|
|1421|COND. AUSTRIA|0|railroad|8|
|1422|COND. SCORPIUS|0|railroad|8|
|1423|COND. ROMA|0|railroad|8|
|1424|COND. PRISCILA|0|railroad|8|
|1425|COND. PORTAL SAO FRANCISCO|0|railroad|8|
|1426|COND. ORQUIDEAS|0|railroad|8|
|1427|COND. MORADA DO SOL|0|railroad|8|
|1428|COND. MATRIZ|0|railroad|8|
|1429|COND. MARAPASSU|0|railroad|8|
|1430|COND. IPANEMA|0|railroad|8|
|1431|COND. FLORENCA|0|railroad|8|
|1432|COND. ESPANHA|0|railroad|8|
|1433|COND. CAMILA|0|railroad|8|
|1434|COND. BORBA GATO|0|railroad|8|
|1435|COND. BEIJA FLOR|0|railroad|8|
|1436|COND. BANDEIRANTES|0|railroad|8|
|1437|COND. ANIMA|0|railroad|8|
|1438|COND. 28 DE MAIO|0|railroad|8|
|1439|COND. AMERICA|0|railroad|8|
|1440|COND. BONFIGLIOLI|0|railroad|8|
|1441|COND. BOULEVARD|0|railroad|8|
|1442|COND. CAMPO GRANDE|0|railroad|8|
|1443|COND. CANTA GALO|0|railroad|8|
|1444|COND. CASA FLORA|0|railroad|8|
|1445|COND. CASCAIS|0|railroad|8|
|1446|COND. COQUEIROS|0|railroad|8|
|1447|COND. DIVA|0|railroad|8|
|1448|COND. FLOR DE LIRIO|0|railroad|8|
|1449|COND. GARDENS|0|railroad|8|
|1450|COND. GIUSEPPE|0|railroad|8|
|1451|COND. GOLDEN GATE|0|railroad|8|
|1452|COND. GRAND CANAL|0|railroad|8|
|1453|COND. HORTENCIAS|0|railroad|8|
|1454|COND. LA VILLETE|0|railroad|8|
|1455|COND. LIFE STYLE|0|railroad|8|
|1456|COND. MAGGIORE|0|railroad|8|
|1457|COND. MARIE|0|railroad|8|
|1458|COND. MATIAZZO|0|railroad|8|
|1459|COND. OPTION HOME|0|railroad|8|
|1460|COND. PLANALTO BUTANTA|0|railroad|8|
|1461|COND. PLAZA MORUMBI|0|railroad|8|
|1462|COND. PURUS|0|railroad|8|
|1463|COND. QUINTA DE SILVEIRAS|0|railroad|8|
|1464|COND. ROLDAO|0|railroad|8|
|1465|COND. SANTA RITA|0|railroad|8|
|1466|COND. SANTANNA|0|railroad|8|
|1467|COND. SPAZIO|0|railroad|8|
|1468|COND. TENERIFE|0|railroad|8|
|1469|COND. TERRA BRASILIS|0|railroad|8|
|1470|COND. UPSIDE|0|railroad|8|
|1471|COND. VILA ITU|0|railroad|8|
|1472|COND. VILA MARIANA|0|railroad|8|
|1473|COND. VILA VERDE|0|railroad|8|
|1474|COND. VILLAGIO|0|railroad|8|
|1475|HARAS|0|railroad|8|
|1476|PAULO TEST|0|railroad|0|
|1477|JACKPOT|0|railroad|8|
|1478|Eduacandario|0|railroad|93|
|1479|AUTOBAHN|0|railroad|6|
|1480|CN LOG|0|railroad|6|
|1481|1Project|0|railroad|0|
|1482|MONUV|0|railroad|0|
|1483|COND. LEAF|0|railroad|8|
|1484|COND. COLLINE DE NICE|0|railroad|8|
|1485|9000 - MARTEL SEGURANCA|0|railroad|96|
|1486|2000 - casa das ferragens|0|railroad|96|
|1487|8608 - GTTAM|0|railroad|97|
|1488|1147 - UBS BOA VISTA|0|railroad|4|
|1489|Stratum|0|railroad|98|
|1490|CASA DO CONSTRUTOR|0|railroad|4|
|1491|0076 - Proeng Hall|0|railroad|97|
|1492|5050 - LOJA SOLUTION|0|railroad|100|
|1493|0123 - AFFETTO PAPELARIA|0|railroad|97|
|1494|0124 - VITORIA FUTEBOL CLUBE - GALERIA VITORIA|0|railroad|97|
|1495|ESTOQUE VERTEX|0|railroad|8|
|1496|ATCOM- SHOPPINGS|0|railroad|101|
|1497|MARCELO|0|railroad|90|
|1498|0085 - VITORIA FUTEBOL CLUBE|0|railroad|97|
|1499|AGRALE GALPAO|0|railroad|6|
|1500|SCARDUA|0|railroad|6|
|1501|ASSALTOS|0|smart_va|1|
|1502|SIMULACOES|0|smart_va|1|
|1503|ULTRAFARMA SANTO AMARO|0|smart_va|4|
|1504|IPMED|0|smart_va|6|
|1505|ESPIRAL|0|smart_va|6|
|1506|SERVIP|0|smart_va|6|
|1507|LUVEP|0|smart_va|6|
|1508|GM INDUSTRIAL|0|smart_va|6|
|1509|KOMTEK|0|smart_va|0|
|1510|SHOPP LARANJEIRAS|0|smart_va|6|
|1511|APRESENTACAO|0|smart_va|0|
|1512|6002 - SHOWROOM|0|smart_va|40|
|1513|SHOPPING VITORIA TESTE|0|smart_va|40|
|1514|GDL LOGISTICA|0|smart_va|40|
|1515|CAPIXABA|0|smart_va|0|
|1516|0992 - COPAG|0|smart_va|80|
|1517|PHD Vila Velha|0|smart_va|6|
|1518|PROJETO GDL|0|smart_va|0|
|1519|ESCOLA SANTA TEREZINHA|0|smart_va|6|
|1520|GRUPOSEI|0|smart_va|0|
|1521|BANCO SICOOB|0|smart_va|84|
|1522|EPI|0|smart_va|0|
|1523|ALERTAS OCR|0|smart_va|1|
|1524|RIVIERA|0|smart_va|6|
|1525|POC GRUPO SEI|0|smart_va|84|
|1526|ANTONIO. M. MACHADO|0|smart_va|8|
|1527|SEGEAGLE|0|smart_va|0|
|1528|GTTAN|0|smart_va|0|
|1529|CASA BRANCA|0|smart_va|6|
|1530|EUROVIDROS|0|smart_va|6|
|1531|AGGREGATION|0|smart_va|0|
|1532|HOMOLOGACOES|0|smart_va|0|
|1533|PRAIA FORT|0|smart_va|0|
|1534|COND. ROSENGARTEN|0|smart_va|8|
|1535|COND. SUPREMO VILA YARA|0|smart_va|8|
|1536|FINERAX|0|smart_va|8|
|1537|COND. SOLAR SERRANO|0|smart_va|8|
|1538|COND. CINTIA|0|smart_va|8|
|1539|BASE OPERACAO|0|smart_va|8|
|1540|COND. ANNUNCIATA|0|smart_va|8|
|1541|COND. ART ECO VIDA|0|smart_va|8|
|1542|COND. ATLANTA|0|smart_va|8|
|1543|COND. VILA YARA|0|smart_va|8|
|1544|COND. UPTOWN|0|smart_va|8|
|1545|COND. SHALON|0|smart_va|8|
|1546|COND. AUSTRIA|0|smart_va|8|
|1547|COND. SCORPIUS|0|smart_va|8|
|1548|COND. ROMA|0|smart_va|8|
|1549|COND. PRISCILA|0|smart_va|8|
|1550|COND. PORTAL SAO FRANCISCO|0|smart_va|8|
|1551|COND. ORQUIDEAS|0|smart_va|8|
|1552|COND. MORADA DO SOL|0|smart_va|8|
|1553|COND. MATRIZ|0|smart_va|8|
|1554|COND. MARAPASSU|0|smart_va|8|
|1555|COND. IPANEMA|0|smart_va|8|
|1556|COND. FLORENCA|0|smart_va|8|
|1557|COND. ESPANHA|0|smart_va|8|
|1558|COND. CAMILA|0|smart_va|8|
|1559|COND. BORBA GATO|0|smart_va|8|
|1560|COND. BEIJA FLOR|0|smart_va|8|
|1561|COND. BANDEIRANTES|0|smart_va|8|
|1562|COND. ANIMA|0|smart_va|8|
|1563|COND. 28 DE MAIO|0|smart_va|8|
|1564|COND. AMERICA|0|smart_va|8|
|1565|COND. BONFIGLIOLI|0|smart_va|8|
|1566|COND. BOULEVARD|0|smart_va|8|
|1567|COND. CAMPO GRANDE|0|smart_va|8|
|1568|COND. CANTA GALO|0|smart_va|8|
|1569|COND. CASA FLORA|0|smart_va|8|
|1570|COND. CASCAIS|0|smart_va|8|
|1571|COND. COQUEIROS|0|smart_va|8|
|1572|COND. DIVA|0|smart_va|8|
|1573|COND. FLOR DE LIRIO|0|smart_va|8|
|1574|COND. GARDENS|0|smart_va|8|
|1575|COND. GIUSEPPE|0|smart_va|8|
|1576|COND. GOLDEN GATE|0|smart_va|8|
|1577|COND. GRAND CANAL|0|smart_va|8|
|1578|COND. HORTENCIAS|0|smart_va|8|
|1579|COND. LA VILLETE|0|smart_va|8|
|1580|COND. LIFE STYLE|0|smart_va|8|
|1581|COND. MAGGIORE|0|smart_va|8|
|1582|COND. MARIE|0|smart_va|8|
|1583|COND. MATIAZZO|0|smart_va|8|
|1584|COND. OPTION HOME|0|smart_va|8|
|1585|COND. PLANALTO BUTANTA|0|smart_va|8|
|1586|COND. PLAZA MORUMBI|0|smart_va|8|
|1587|COND. PURUS|0|smart_va|8|
|1588|COND. QUINTA DE SILVEIRAS|0|smart_va|8|
|1589|COND. ROLDAO|0|smart_va|8|
|1590|COND. SANTA RITA|0|smart_va|8|
|1591|COND. SANTANNA|0|smart_va|8|
|1592|COND. SPAZIO|0|smart_va|8|
|1593|COND. TENERIFE|0|smart_va|8|
|1594|COND. TERRA BRASILIS|0|smart_va|8|
|1595|COND. UPSIDE|0|smart_va|8|
|1596|COND. VILA ITU|0|smart_va|8|
|1597|COND. VILA MARIANA|0|smart_va|8|
|1598|COND. VILA VERDE|0|smart_va|8|
|1599|COND. VILLAGIO|0|smart_va|8|
|1600|HARAS|0|smart_va|8|
|1601|PAULO TEST|0|smart_va|0|
|1602|JACKPOT|0|smart_va|8|
|1603|Eduacandario|0|smart_va|93|
|1604|AUTOBAHN|0|smart_va|6|
|1605|CN LOG|0|smart_va|6|
|1606|1Project|0|smart_va|0|
|1607|MONUV|0|smart_va|0|
|1608|COND. LEAF|0|smart_va|8|
|1609|COND. COLLINE DE NICE|0|smart_va|8|
|1610|9000 - MARTEL SEGURANCA|0|smart_va|96|
|1611|2000 - casa das ferragens|0|smart_va|96|
|1612|8608 - GTTAM|0|smart_va|97|
|1613|1147 - UBS BOA VISTA|0|smart_va|4|
|1614|Stratum|0|smart_va|98|
|1615|CASA DO CONSTRUTOR|0|smart_va|4|
|1616|0076 - Proeng Hall|0|smart_va|97|
|1617|5050 - LOJA SOLUTION|0|smart_va|100|
|1618|0123 - AFFETTO PAPELARIA|0|smart_va|97|
|1619|0124 - VITORIA FUTEBOL CLUBE - GALERIA VITORIA|0|smart_va|97|
|1620|ESTOQUE VERTEX|0|smart_va|8|
|1621|ATCOM- SHOPPINGS|0|smart_va|101|
|1622|MARCELO|0|smart_va|90|
|1623|0085 - VITORIA FUTEBOL CLUBE|0|smart_va|97|
|1624|AGRALE GALPAO|0|smart_va|6|
|1625|SCARDUA|0|smart_va|6|
|1626|ASSALTOS|0|smoke_fire|1|
|1627|SIMULACOES|0|smoke_fire|1|
|1628|ULTRAFARMA SANTO AMARO|0|smoke_fire|4|
|1629|IPMED|0|smoke_fire|6|
|1630|ESPIRAL|0|smoke_fire|6|
|1631|SERVIP|0|smoke_fire|6|
|1632|LUVEP|0|smoke_fire|6|
|1633|GM INDUSTRIAL|0|smoke_fire|6|
|1634|KOMTEK|0|smoke_fire|0|
|1635|SHOPP LARANJEIRAS|0|smoke_fire|6|
|1636|APRESENTACAO|0|smoke_fire|0|
|1637|6002 - SHOWROOM|0|smoke_fire|40|
|1638|SHOPPING VITORIA TESTE|0|smoke_fire|40|
|1639|GDL LOGISTICA|0|smoke_fire|40|
|1640|CAPIXABA|0|smoke_fire|0|
|1641|0992 - COPAG|0|smoke_fire|80|
|1642|PHD Vila Velha|0|smoke_fire|6|
|1643|PROJETO GDL|0|smoke_fire|0|
|1644|ESCOLA SANTA TEREZINHA|0|smoke_fire|6|
|1645|GRUPOSEI|0|smoke_fire|0|
|1646|BANCO SICOOB|0|smoke_fire|84|
|1647|EPI|0|smoke_fire|0|
|1648|ALERTAS OCR|0|smoke_fire|1|
|1649|RIVIERA|0|smoke_fire|6|
|1650|POC GRUPO SEI|0|smoke_fire|84|
|1651|ANTONIO. M. MACHADO|0|smoke_fire|8|
|1652|SEGEAGLE|0|smoke_fire|0|
|1653|GTTAN|0|smoke_fire|0|
|1654|CASA BRANCA|0|smoke_fire|6|
|1655|EUROVIDROS|0|smoke_fire|6|
|1656|AGGREGATION|0|smoke_fire|0|
|1657|HOMOLOGACOES|0|smoke_fire|0|
|1658|PRAIA FORT|0|smoke_fire|0|
|1659|COND. ROSENGARTEN|0|smoke_fire|8|
|1660|COND. SUPREMO VILA YARA|0|smoke_fire|8|
|1661|FINERAX|0|smoke_fire|8|
|1662|COND. SOLAR SERRANO|0|smoke_fire|8|
|1663|COND. CINTIA|0|smoke_fire|8|
|1664|BASE OPERACAO|0|smoke_fire|8|
|1665|COND. ANNUNCIATA|0|smoke_fire|8|
|1666|COND. ART ECO VIDA|0|smoke_fire|8|
|1667|COND. ATLANTA|0|smoke_fire|8|
|1668|COND. VILA YARA|0|smoke_fire|8|
|1669|COND. UPTOWN|0|smoke_fire|8|
|1670|COND. SHALON|0|smoke_fire|8|
|1671|COND. AUSTRIA|0|smoke_fire|8|
|1672|COND. SCORPIUS|0|smoke_fire|8|
|1673|COND. ROMA|0|smoke_fire|8|
|1674|COND. PRISCILA|0|smoke_fire|8|
|1675|COND. PORTAL SAO FRANCISCO|0|smoke_fire|8|
|1676|COND. ORQUIDEAS|0|smoke_fire|8|
|1677|COND. MORADA DO SOL|0|smoke_fire|8|
|1678|COND. MATRIZ|0|smoke_fire|8|
|1679|COND. MARAPASSU|0|smoke_fire|8|
|1680|COND. IPANEMA|0|smoke_fire|8|
|1681|COND. FLORENCA|0|smoke_fire|8|
|1682|COND. ESPANHA|0|smoke_fire|8|
|1683|COND. CAMILA|0|smoke_fire|8|
|1684|COND. BORBA GATO|0|smoke_fire|8|
|1685|COND. BEIJA FLOR|0|smoke_fire|8|
|1686|COND. BANDEIRANTES|0|smoke_fire|8|
|1687|COND. ANIMA|0|smoke_fire|8|
|1688|COND. 28 DE MAIO|0|smoke_fire|8|
|1689|COND. AMERICA|0|smoke_fire|8|
|1690|COND. BONFIGLIOLI|0|smoke_fire|8|
|1691|COND. BOULEVARD|0|smoke_fire|8|
|1692|COND. CAMPO GRANDE|0|smoke_fire|8|
|1693|COND. CANTA GALO|0|smoke_fire|8|
|1694|COND. CASA FLORA|0|smoke_fire|8|
|1695|COND. CASCAIS|0|smoke_fire|8|
|1696|COND. COQUEIROS|0|smoke_fire|8|
|1697|COND. DIVA|0|smoke_fire|8|
|1698|COND. FLOR DE LIRIO|0|smoke_fire|8|
|1699|COND. GARDENS|0|smoke_fire|8|
|1700|COND. GIUSEPPE|0|smoke_fire|8|
|1701|COND. GOLDEN GATE|0|smoke_fire|8|
|1702|COND. GRAND CANAL|0|smoke_fire|8|
|1703|COND. HORTENCIAS|0|smoke_fire|8|
|1704|COND. LA VILLETE|0|smoke_fire|8|
|1705|COND. LIFE STYLE|0|smoke_fire|8|
|1706|COND. MAGGIORE|0|smoke_fire|8|
|1707|COND. MARIE|0|smoke_fire|8|
|1708|COND. MATIAZZO|0|smoke_fire|8|
|1709|COND. OPTION HOME|0|smoke_fire|8|
|1710|COND. PLANALTO BUTANTA|0|smoke_fire|8|
|1711|COND. PLAZA MORUMBI|0|smoke_fire|8|
|1712|COND. PURUS|0|smoke_fire|8|
|1713|COND. QUINTA DE SILVEIRAS|0|smoke_fire|8|
|1714|COND. ROLDAO|0|smoke_fire|8|
|1715|COND. SANTA RITA|0|smoke_fire|8|
|1716|COND. SANTANNA|0|smoke_fire|8|
|1717|COND. SPAZIO|0|smoke_fire|8|
|1718|COND. TENERIFE|0|smoke_fire|8|
|1719|COND. TERRA BRASILIS|0|smoke_fire|8|
|1720|COND. UPSIDE|0|smoke_fire|8|
|1721|COND. VILA ITU|0|smoke_fire|8|
|1722|COND. VILA MARIANA|0|smoke_fire|8|
|1723|COND. VILA VERDE|0|smoke_fire|8|
|1724|COND. VILLAGIO|0|smoke_fire|8|
|1725|HARAS|0|smoke_fire|8|
|1726|PAULO TEST|0|smoke_fire|0|
|1727|JACKPOT|0|smoke_fire|8|
|1728|Eduacandario|0|smoke_fire|93|
|1729|AUTOBAHN|0|smoke_fire|6|
|1730|CN LOG|0|smoke_fire|6|
|1731|1Project|0|smoke_fire|0|
|1732|MONUV|0|smoke_fire|0|
|1733|COND. LEAF|0|smoke_fire|8|
