|id   |analytics_id|status|accepted_by|frame_image                                               |thumbnail_image                                                     |zone                                                                                                                                                                                                                                                  |dwell_time|trigger|notification_type|action_type|resolution                |created_at             |client_id|latitude|longitude|
|416  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049503704.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049503704_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:18:23.705|0        |0       |0        |
|417  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049504105.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049504105_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:18:24.105|0        |0       |0        |
|418  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049504106.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049504106_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:18:24.107|0        |0       |0        |
|419  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049518113.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049518113_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:18:38.114|0        |0       |0        |
|420  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049521132.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049521132_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:18:41.133|0        |0       |0        |
|422  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049557344.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049557344_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:17.345|0        |0       |0        |
|423  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049564574.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049564574_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:24.575|0        |0       |0        |
|427  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049575364.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049575364_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:35.365|0        |0       |0        |
|428  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049576364.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049576364_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:36.365|0        |0       |0        |
|429  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049594367.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049594367_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:54.368|0        |0       |0        |
|405  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049317533.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049317533_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:15:17.533|0        |0       |0        |
|406  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049317923.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049317923_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:15:17.924|0        |0       |0        |
|407  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049381594.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049381594_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:16:21.595|0        |0       |0        |
|411  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049447498.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049447498_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:17:27.499|0        |0       |0        |
|412  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049452654.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049452654_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:17:32.655|0        |0       |0        |
|415  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049492685.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049492685_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|4         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:18:12.686|0        |0       |0        |
|421  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049545343.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049545343_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:05.344|0        |0       |0        |
|424  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049565753.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049565753_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:25.754|0        |0       |0        |
|425  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049568965.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049568965_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:28.966|0        |0       |0        |
|426  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049570363.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049570363_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:19:30.364|0        |0       |0        |
|430  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049667059.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049667059_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:07.06 |0        |0       |0        |
|431  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049668059.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049668059_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:08.06 |0        |0       |0        |
|432  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049674655.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049674655_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:14.656|0        |0       |0        |
|433  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049675655.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049675655_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|9         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:15.656|0        |0       |0        |
|435  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049696272.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049696272_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:36.273|0        |0       |0        |
|436  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049699680.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049699680_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:39.681|0        |0       |0        |
|434  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049695072.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049695072_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:21:35.073|0        |0       |0        |
|438  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049741111.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049741111_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:22:21.112|0        |0       |0        |
|439  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049743113.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049743113_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:22:23.114|0        |0       |0        |
|440  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049757931.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049757931_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:22:37.932|0        |0       |0        |
|441  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049764931.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049764931_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:22:44.932|0        |0       |0        |
|448  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049828791.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049828791_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:48.792|0        |0       |0        |
|449  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049847810.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049847810_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|7         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:07.81 |0        |0       |0        |
|450  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049849810.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049849810_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:09.811|0        |0       |0        |
|457  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049870022.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049870022_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|7         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:30.023|0        |0       |0        |
|458  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049870023.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049870023_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|8         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:30.025|0        |0       |0        |
|459  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049870025.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049870025_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|7         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:30.026|0        |0       |0        |
|460  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049880830.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049880830_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:40.831|0        |0       |0        |
|461  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049884239.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049884239_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:44.24 |0        |0       |0        |
|462  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049964489.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049964489_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:26:04.49 |0        |0       |0        |
|464  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766050001910.jpg |analytics/object_alerts/8/2025/12/18/9/_1766050001910_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:26:41.911|0        |0       |0        |
|468  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766050067779.jpg |analytics/object_alerts/8/2025/12/18/9/_1766050067779_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:27:47.78 |0        |0       |0        |
|437  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049726703.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049726703_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:22:06.704|0        |0       |0        |
|442  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049786551.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049786551_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:06.552|0        |0       |0        |
|443  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049791553.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049791553_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:11.554|0        |0       |0        |
|444  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049806170.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049806170_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:26.171|0        |0       |0        |
|445  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049810170.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049810170_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:30.171|0        |0       |0        |
|446  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049822380.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049822380_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:42.381|0        |0       |0        |
|447  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049824380.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049824380_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|2         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:23:44.381|0        |0       |0        |
|451  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049864421.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049864421_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:24.422|0        |0       |0        |
|452  |8           |0     |1          |analytics/object_alerts/8/2025/12/18/9/_1766049868020.jpg |analytics/object_alerts/8/2025/12/18/9/_1766049868020_thumbnail.jpg |{"id":"31a1c03a05d9","name":"Rule 1","points":[{"x":0.007102272938936949,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.01250000111758709},{"x":0.9914773106575012,"y":0.9854167103767395},{"x":0.007102272938936949,"y":0.9854167103767395}]}|1         |6      |alert            |[NULL]     |{"height":480,"width":704}  |2025-12-18 09:24:28.021|0        |0       |0        |
