|id |list_id|list_item_id|confidence|box                                                                            |face_image                                                                                    |frame_image                                                                           |analytics_id|age   |gender|race  |spoofed|mask  |created_at             |client_id|latitude|longitude|uuid                                |
|57 |1      |0           |0         |[0.859375,0.4171052575111389,0.8891369104385376,0.47171053290367126]           |analytics/faces/7/2025/12/17/22/50685730-c026-4831-9636-1f969757ab02_1766011055043_cropped.jpg|analytics/faces/7/2025/12/17/22/50685730-c026-4831-9636-1f969757ab02_1766011055043.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:35.048|0        |0       |0        |50685730-c026-4831-9636-1f969757ab02|
|58 |1      |0           |0         |[0.8656994104385376,0.4842105209827423,0.8936011791229248,0.5315789580345154]  |analytics/faces/7/2025/12/17/22/ea26ec5e-98b5-4cba-87e8-9693b041ac4b_1766011055544_cropped.jpg|analytics/faces/7/2025/12/17/22/ea26ec5e-98b5-4cba-87e8-9693b041ac4b_1766011055544.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:35.548|0        |0       |0        |ea26ec5e-98b5-4cba-87e8-9693b041ac4b|
|59 |1      |0           |0         |[0.84375,0.5388157963752747,0.8764880895614624,0.5967105031013489]             |analytics/faces/7/2025/12/17/22/0316a780-d228-41f9-b3e5-fd2b8e217f18_1766011056044_cropped.jpg|analytics/faces/7/2025/12/17/22/0316a780-d228-41f9-b3e5-fd2b8e217f18_1766011056044.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:36.049|0        |0       |0        |0316a780-d228-41f9-b3e5-fd2b8e217f18|
|60 |1      |0           |0         |[0.103050597012043,0.2592105269432068,0.125,0.3013157844543457]                |analytics/faces/7/2025/12/17/22/ee6aa52b-ca0f-4250-bcb9-940ca0580458_1766011059957_cropped.jpg|analytics/faces/7/2025/12/17/22/ee6aa52b-ca0f-4250-bcb9-940ca0580458_1766011059957.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:39.961|0        |0       |0        |ee6aa52b-ca0f-4250-bcb9-940ca0580458|
|61 |1      |0           |0         |[0.8266369104385376,0.2565789520740509,0.8500744104385376,0.29078948497772217] |analytics/faces/7/2025/12/17/22/a3a8e389-90db-466b-93de-d61578a16ed3_1766011063959_cropped.jpg|analytics/faces/7/2025/12/17/22/a3a8e389-90db-466b-93de-d61578a16ed3_1766011063959.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:43.963|0        |0       |0        |a3a8e389-90db-466b-93de-d61578a16ed3|
|62 |1      |0           |0         |[0.8266369104385376,0.2763157784938812,0.8500744104385376,0.3171052634716034]  |analytics/faces/7/2025/12/17/22/badf790a-5a08-4bc8-8333-95324d6ef7f5_1766011064355_cropped.jpg|analytics/faces/7/2025/12/17/22/badf790a-5a08-4bc8-8333-95324d6ef7f5_1766011064355.jpg|7           |13-16 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:44.359|0        |0       |0        |badf790a-5a08-4bc8-8333-95324d6ef7f5|
|63 |1      |0           |0         |[0.6454613208770752,0.6361842155456543,0.6923363208770752,0.7190789580345154]  |analytics/faces/7/2025/12/17/22/188f35f4-2fde-45b1-8595-5047bd1adf02_1766011067463_cropped.jpg|analytics/faces/7/2025/12/17/22/188f35f4-2fde-45b1-8595-5047bd1adf02_1766011067463.jpg|7           |13-16 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:47.467|0        |0       |0        |188f35f4-2fde-45b1-8595-5047bd1adf02|
|64 |1      |0           |0         |[0.7451636791229248,0.41578948497772217,0.7827380895614624,0.49407893419265747]|analytics/faces/7/2025/12/17/22/2cf44f44-3f19-44dc-863a-03962756ff04_1766011070657_cropped.jpg|analytics/faces/7/2025/12/17/22/2cf44f44-3f19-44dc-863a-03962756ff04_1766011070657.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:37:50.661|0        |0       |0        |2cf44f44-3f19-44dc-863a-03962756ff04|
|65 |1      |0           |0         |[0.9326636791229248,0.8611842393875122,0.9985119104385376,0.9940789341926575]  |analytics/faces/7/2025/12/17/22/db21892e-f40e-4350-b995-2c17d059ff03_1766011081267_cropped.jpg|analytics/faces/7/2025/12/17/22/db21892e-f40e-4350-b995-2c17d059ff03_1766011081267.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:01.271|0        |0       |0        |db21892e-f40e-4350-b995-2c17d059ff03|
|66 |1      |0           |0         |[0.0078125,0.8263157606124878,0.073288694024086,0.9315789341926575]            |analytics/faces/7/2025/12/17/22/e6ac2261-41e5-4011-ac0e-55f4573d88ec_1766011094017_cropped.jpg|analytics/faces/7/2025/12/17/22/e6ac2261-41e5-4011-ac0e-55f4573d88ec_1766011094017.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:14.021|0        |0       |0        |e6ac2261-41e5-4011-ac0e-55f4573d88ec|
|67 |1      |0           |0         |[0.9438244104385376,0.18421052396297455,0.96875,0.22499999403953552]           |analytics/faces/7/2025/12/17/22/c1b5f755-8664-44c4-8a11-62f6e3164662_1766011106896_cropped.jpg|analytics/faces/7/2025/12/17/22/c1b5f755-8664-44c4-8a11-62f6e3164662_1766011106896.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:26.9  |0        |0       |0        |c1b5f755-8664-44c4-8a11-62f6e3164662|
|68 |1      |0           |0         |[0.9188988208770752,0.2657894790172577,0.9482886791229248,0.31578946113586426] |analytics/faces/7/2025/12/17/22/e0164218-b723-4408-a925-2e23b972a8af_1766011108306_cropped.jpg|analytics/faces/7/2025/12/17/22/e0164218-b723-4408-a925-2e23b972a8af_1766011108306.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:28.31 |0        |0       |0        |e0164218-b723-4408-a925-2e23b972a8af|
|69 |1      |0           |0         |[0.8642113208770752,0.25789472460746765,0.8954613208770752,0.3125]             |analytics/faces/7/2025/12/17/22/f1e43554-5897-4fff-afee-5923d7dbff47_1766011109296_cropped.jpg|analytics/faces/7/2025/12/17/22/f1e43554-5897-4fff-afee-5923d7dbff47_1766011109296.jpg|7           |31-35 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:29.299|0        |0       |0        |f1e43554-5897-4fff-afee-5923d7dbff47|
|70 |1      |0           |0         |[0.9438244104385376,0.17499999701976776,0.9702380895614624,0.21578946709632874]|analytics/faces/7/2025/12/17/22/0d7d632b-be5c-41cc-b942-e143df8cd28b_1766011109304_cropped.jpg|analytics/faces/7/2025/12/17/22/0d7d632b-be5c-41cc-b942-e143df8cd28b_1766011109304.jpg|7           |31-35 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:29.308|0        |0       |0        |0d7d632b-be5c-41cc-b942-e143df8cd28b|
|71 |1      |0           |0         |[0.8061755895614624,0.32039472460746765,0.8389136791229248,0.37828946113586426]|analytics/faces/7/2025/12/17/22/0b88460d-0d45-41f9-babb-9f66a5ab4ba7_1766011110032_cropped.jpg|analytics/faces/7/2025/12/17/22/0b88460d-0d45-41f9-babb-9f66a5ab4ba7_1766011110032.jpg|7           |31-35 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:30.036|0        |0       |0        |0b88460d-0d45-41f9-babb-9f66a5ab4ba7|
|72 |1      |0           |0         |[0.7953869104385376,0.612500011920929,0.8500744104385376,0.7124999761581421]   |analytics/faces/7/2025/12/17/22/57240a36-e55e-4b3d-a37e-22fe75149890_1766011112296_cropped.jpg|analytics/faces/7/2025/12/17/22/57240a36-e55e-4b3d-a37e-22fe75149890_1766011112296.jpg|7           |36-40 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:32.3  |0        |0       |0        |57240a36-e55e-4b3d-a37e-22fe75149890|
|73 |1      |0           |0         |[0.890625,0.33618420362472534,0.9140625,0.37368419766426086]                   |analytics/faces/7/2025/12/17/22/1d0c5af4-7d50-4958-a71b-5efe3f324adf_1766011114101_cropped.jpg|analytics/faces/7/2025/12/17/22/1d0c5af4-7d50-4958-a71b-5efe3f324adf_1766011114101.jpg|7           |66-80 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:38:34.105|0        |0       |0        |1d0c5af4-7d50-4958-a71b-5efe3f324adf|
|74 |1      |0           |0         |[0.8017113208770752,0.23289473354816437,0.8266369104385376,0.27828946709632874]|analytics/faces/7/2025/12/17/22/a50cc993-c748-4095-b666-e08da7207975_1766011189886_cropped.jpg|analytics/faces/7/2025/12/17/22/a50cc993-c748-4095-b666-e08da7207975_1766011189886.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:39:49.891|0        |0       |0        |a50cc993-c748-4095-b666-e08da7207975|
|75 |1      |0           |0         |[0.7953869104385376,0.2703947424888611,0.8232886791229248,0.3217105269432068]  |analytics/faces/7/2025/12/17/22/5acf8cdf-424a-42b5-8019-099759e7049a_1766011190477_cropped.jpg|analytics/faces/7/2025/12/17/22/5acf8cdf-424a-42b5-8019-099759e7049a_1766011190477.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:39:50.481|0        |0       |0        |5acf8cdf-424a-42b5-8019-099759e7049a|
|76 |1      |0           |0         |[0.8857886791229248,0.2453947365283966,0.90625,0.27960526943206787]            |analytics/faces/7/2025/12/17/22/1a7e0510-4f01-4be7-a956-843d85ffc2e6_1766011199177_cropped.jpg|analytics/faces/7/2025/12/17/22/1a7e0510-4f01-4be7-a956-843d85ffc2e6_1766011199177.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:39:59.181|0        |0       |0        |1a7e0510-4f01-4be7-a956-843d85ffc2e6|
|77 |1      |0           |0         |[0.8545386791229248,0.31381580233573914,0.8798363208770752,0.3611842095851898] |analytics/faces/7/2025/12/17/22/d8bbd809-dc21-4015-acac-38ab134c7a4d_1766011199997_cropped.jpg|analytics/faces/7/2025/12/17/22/d8bbd809-dc21-4015-acac-38ab134c7a4d_1766011199997.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:00.001|0        |0       |0        |d8bbd809-dc21-4015-acac-38ab134c7a4d|
|78 |1      |0           |0         |[0.8232886791229248,0.5828947424888611,0.8608630895614624,0.6342105269432068]  |analytics/faces/7/2025/12/17/22/fac53469-1b66-4a9d-bb6f-9919d02a8b69_1766011201496_cropped.jpg|analytics/faces/7/2025/12/17/22/fac53469-1b66-4a9d-bb6f-9919d02a8b69_1766011201496.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:01.501|0        |0       |0        |fac53469-1b66-4a9d-bb6f-9919d02a8b69|
|79 |1      |0           |0         |[0.703125,0.14210526645183563,0.7217261791229248,0.17499999701976776]          |analytics/faces/7/2025/12/17/22/21227aa7-e519-4357-9016-b61ff0608150_1766011213704_cropped.jpg|analytics/faces/7/2025/12/17/22/21227aa7-e519-4357-9016-b61ff0608150_1766011213704.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:13.708|0        |0       |0        |21227aa7-e519-4357-9016-b61ff0608150|
|80 |1      |0           |0         |[0.8173363208770752,0.35328948497772217,0.84375,0.40328946709632874]           |analytics/faces/7/2025/12/17/22/2ffedea9-d68a-4f4d-8a1a-39ba5595751a_1766011217500_cropped.jpg|analytics/faces/7/2025/12/17/22/2ffedea9-d68a-4f4d-8a1a-39ba5595751a_1766011217500.jpg|7           |6-12  |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:17.504|0        |0       |0        |2ffedea9-d68a-4f4d-8a1a-39ba5595751a|
|81 |1      |0           |0         |[0.8779761791229248,0.31578946113586426,0.8999255895614624,0.35789474844932556]|analytics/faces/7/2025/12/17/22/158b32cf-243d-4e28-8b77-17050ff594a4_1766011217796_cropped.jpg|analytics/faces/7/2025/12/17/22/158b32cf-243d-4e28-8b77-17050ff594a4_1766011217796.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:17.801|0        |0       |0        |158b32cf-243d-4e28-8b77-17050ff594a4|
|82 |1      |0           |0         |[0.8154761791229248,0.26249998807907104,0.8389136791229248,0.30000001192092896]|analytics/faces/7/2025/12/17/22/35f4ea9b-0f09-4c2d-834f-c710163a0e42_1766011218800_cropped.jpg|analytics/faces/7/2025/12/17/22/35f4ea9b-0f09-4c2d-834f-c710163a0e42_1766011218800.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:18.803|0        |0       |0        |35f4ea9b-0f09-4c2d-834f-c710163a0e42|
|83 |1      |0           |0         |[0.7607886791229248,0.3592105209827423,0.7920386791229248,0.41381579637527466] |analytics/faces/7/2025/12/17/22/428601ba-b43c-4db9-900a-e4b622e6408a_1766011219398_cropped.jpg|analytics/faces/7/2025/12/17/22/428601ba-b43c-4db9-900a-e4b622e6408a_1766011219398.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:19.402|0        |0       |0        |428601ba-b43c-4db9-900a-e4b622e6408a|
|84 |1      |0           |0         |[0.9047619104385376,0.3953947424888611,0.9311755895614624,0.44539472460746765] |analytics/faces/7/2025/12/17/22/266d54e4-cb54-46bd-86ec-59bce3758936_1766011219407_cropped.jpg|analytics/faces/7/2025/12/17/22/266d54e4-cb54-46bd-86ec-59bce3758936_1766011219407.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:19.411|0        |0       |0        |266d54e4-cb54-46bd-86ec-59bce3758936|
|85 |1      |0           |0         |[0.7217261791229248,0.4625000059604645,0.7578125,0.5217105150222778]           |analytics/faces/7/2025/12/17/22/4e6db746-80bb-408e-bb77-3443c58cef43_1766011220698_cropped.jpg|analytics/faces/7/2025/12/17/22/4e6db746-80bb-408e-bb77-3443c58cef43_1766011220698.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:20.702|0        |0       |0        |4e6db746-80bb-408e-bb77-3443c58cef43|
|86 |1      |0           |0         |[0.8828125,0.4013157784938812,0.9155505895614624,0.4440789520740509]           |analytics/faces/7/2025/12/17/22/8099a257-724b-4617-8850-0e0fdc1dc723_1766011220900_cropped.jpg|analytics/faces/7/2025/12/17/22/8099a257-724b-4617-8850-0e0fdc1dc723_1766011220900.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:20.904|0        |0       |0        |8099a257-724b-4617-8850-0e0fdc1dc723|
|87 |1      |0           |0         |[0.8545386791229248,0.48289474844932556,0.8921130895614624,0.5375000238418579] |analytics/faces/7/2025/12/17/22/93785376-bd9b-435c-ab3e-0c0733a44c09_1766011221917_cropped.jpg|analytics/faces/7/2025/12/17/22/93785376-bd9b-435c-ab3e-0c0733a44c09_1766011221917.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:21.921|0        |0       |0        |93785376-bd9b-435c-ab3e-0c0733a44c09|
|88 |1      |0           |0         |[0.8359375,0.49868419766426086,0.8764880895614624,0.5782894492149353]          |analytics/faces/7/2025/12/17/22/91b03d9e-4d6e-403d-9ef5-2ef1879ee91e_1766011222528_cropped.jpg|analytics/faces/7/2025/12/17/22/91b03d9e-4d6e-403d-9ef5-2ef1879ee91e_1766011222528.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:22.533|0        |0       |0        |91b03d9e-4d6e-403d-9ef5-2ef1879ee91e|
|89 |1      |0           |0         |[0.7451636791229248,0.7717105150222778,0.7938988208770752,0.8657894730567932]  |analytics/faces/7/2025/12/17/22/a3495e3f-8163-433f-9b26-1681b73c73af_1766011222920_cropped.jpg|analytics/faces/7/2025/12/17/22/a3495e3f-8163-433f-9b26-1681b73c73af_1766011222920.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:22.924|0        |0       |0        |a3495e3f-8163-433f-9b26-1681b73c73af|
|90 |1      |0           |0         |[0.8017113208770752,0.6440789699554443,0.8515625,0.7217105031013489]           |analytics/faces/7/2025/12/17/22/b83381fc-dc0b-4380-85fc-1ebaddaf9403_1766011223417_cropped.jpg|analytics/faces/7/2025/12/17/22/b83381fc-dc0b-4380-85fc-1ebaddaf9403_1766011223417.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:23.422|0        |0       |0        |b83381fc-dc0b-4380-85fc-1ebaddaf9403|
|91 |1      |0           |0         |[0.1484375,0.23289473354816437,0.1733630895614624,0.26907894015312195]         |analytics/faces/7/2025/12/17/22/dcebd268-d8ed-435a-ac6a-4b53c7d1f68c_1766011224817_cropped.jpg|analytics/faces/7/2025/12/17/22/dcebd268-d8ed-435a-ac6a-4b53c7d1f68c_1766011224817.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:24.821|0        |0       |0        |dcebd268-d8ed-435a-ac6a-4b53c7d1f68c|
|96 |1      |0           |0         |[0.120163694024086,0.2815789580345154,0.143601194024086,0.3190789520740509]    |analytics/faces/7/2025/12/17/22/797c6990-8bd7-49d4-b4ed-c2882f915da5_1766011268759_cropped.jpg|analytics/faces/7/2025/12/17/22/797c6990-8bd7-49d4-b4ed-c2882f915da5_1766011268759.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:08.763|0        |0       |0        |797c6990-8bd7-49d4-b4ed-c2882f915da5|
|97 |1      |0           |0         |[0.7983630895614624,0.23289473354816437,0.8232886791229248,0.2750000059604645] |analytics/faces/7/2025/12/17/22/c6fb8ce4-331f-4aa5-857b-dccad5297d6b_1766011287777_cropped.jpg|analytics/faces/7/2025/12/17/22/c6fb8ce4-331f-4aa5-857b-dccad5297d6b_1766011287777.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:27.781|0        |0       |0        |c6fb8ce4-331f-4aa5-857b-dccad5297d6b|
|98 |1      |0           |0         |[0.7764136791229248,0.1967105269432068,0.8046875,0.25328946113586426]          |analytics/faces/7/2025/12/17/22/bd6f8c2c-8bea-41b6-96fc-dfcc4ba7be3f_1766011288240_cropped.jpg|analytics/faces/7/2025/12/17/22/bd6f8c2c-8bea-41b6-96fc-dfcc4ba7be3f_1766011288240.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:28.244|0        |0       |0        |bd6f8c2c-8bea-41b6-96fc-dfcc4ba7be3f|
|99 |1      |0           |0         |[0.8266369104385376,0.2657894790172577,0.8530505895614624,0.3125]              |analytics/faces/7/2025/12/17/22/2827996d-1887-4606-951a-a13b5df13ca3_1766011288669_cropped.jpg|analytics/faces/7/2025/12/17/22/2827996d-1887-4606-951a-a13b5df13ca3_1766011288669.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:28.673|0        |0       |0        |2827996d-1887-4606-951a-a13b5df13ca3|
|100|1      |0           |0         |[0.8515625,0.33421051502227783,0.8813244104385376,0.3815789520740509]          |analytics/faces/7/2025/12/17/22/8c34e102-efe8-4f4d-9f5a-8b9549deb580_1766011289975_cropped.jpg|analytics/faces/7/2025/12/17/22/8c34e102-efe8-4f4d-9f5a-8b9549deb580_1766011289975.jpg|7           |22-30 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:29.979|0        |0       |0        |8c34e102-efe8-4f4d-9f5a-8b9549deb580|
|101|1      |0           |0         |[0.7563244104385376,0.28421053290367126,0.7920386791229248,0.35789474844932556]|analytics/faces/7/2025/12/17/22/b8ce130f-a310-4c27-bb94-fb7811296a6f_1766011290067_cropped.jpg|analytics/faces/7/2025/12/17/22/b8ce130f-a310-4c27-bb94-fb7811296a6f_1766011290067.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:30.071|0        |0       |0        |b8ce130f-a310-4c27-bb94-fb7811296a6f|
|92 |1      |0           |0         |[0.9639136791229248,0.7717105150222778,0.9985119104385376,0.8578947186470032]  |analytics/faces/7/2025/12/17/22/abc306b7-d255-4efa-a24d-62ccf1367733_1766011226016_cropped.jpg|analytics/faces/7/2025/12/17/22/abc306b7-d255-4efa-a24d-62ccf1367733_1766011226016.jpg|7           |13-16 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:26.02 |0        |0       |0        |abc306b7-d255-4efa-a24d-62ccf1367733|
|93 |1      |0           |0         |[0.115699402987957,0.3282894790172577,0.143601194024086,0.37368419766426086]   |analytics/faces/7/2025/12/17/22/7958d03f-137f-4853-a187-ac6e7cedb562_1766011226180_cropped.jpg|analytics/faces/7/2025/12/17/22/7958d03f-137f-4853-a187-ac6e7cedb562_1766011226180.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:26.184|0        |0       |0        |7958d03f-137f-4853-a187-ac6e7cedb562|
|94 |1      |0           |0         |[0.1264880895614624,0.36250001192092896,0.15625,0.41381579637527466]           |analytics/faces/7/2025/12/17/22/bb6c9573-8286-4a62-a368-8aac2a12640b_1766011226616_cropped.jpg|analytics/faces/7/2025/12/17/22/bb6c9573-8286-4a62-a368-8aac2a12640b_1766011226616.jpg|7           |13-16 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:26.621|0        |0       |0        |bb6c9573-8286-4a62-a368-8aac2a12640b|
|95 |1      |0           |0         |[0.8046875,0.22499999403953552,0.8218005895614624,0.25789472460746765]         |analytics/faces/7/2025/12/17/22/3d3639c3-332d-46b6-a29a-f487b3535fec_1766011247836_cropped.jpg|analytics/faces/7/2025/12/17/22/3d3639c3-332d-46b6-a29a-f487b3535fec_1766011247836.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:40:47.839|0        |0       |0        |3d3639c3-332d-46b6-a29a-f487b3535fec|
|103|1      |0           |0         |[0.5186011791229248,0.6190789341926575,0.5595238208770752,0.699999988079071]   |analytics/faces/7/2025/12/17/22/00a4f01d-e82e-491b-a28c-d69c3ee461d2_1766011297587_cropped.jpg|analytics/faces/7/2025/12/17/22/00a4f01d-e82e-491b-a28c-d69c3ee461d2_1766011297587.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:37.591|0        |0       |0        |00a4f01d-e82e-491b-a28c-d69c3ee461d2|
|104|1      |0           |0         |[0.6376488208770752,0.6486842036247253,0.6811755895614624,0.7361842393875122]  |analytics/faces/7/2025/12/17/22/47342732-18d8-4a16-a7c6-17b4619184b3_1766011298587_cropped.jpg|analytics/faces/7/2025/12/17/22/47342732-18d8-4a16-a7c6-17b4619184b3_1766011298587.jpg|7           |17-21 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:38.591|0        |0       |0        |47342732-18d8-4a16-a7c6-17b4619184b3|
|105|1      |0           |0         |[0.9501488208770752,0.75,0.9985119104385376,0.862500011920929]                 |analytics/faces/7/2025/12/17/22/36ca8622-7877-4862-b148-272c05f9225d_1766011303687_cropped.jpg|analytics/faces/7/2025/12/17/22/36ca8622-7877-4862-b148-272c05f9225d_1766011303687.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:41:43.691|0        |0       |0        |36ca8622-7877-4862-b148-272c05f9225d|
|107|1      |0           |0         |[0.9203869104385376,0.44539472460746765,0.9639136791229248,0.5342105031013489] |analytics/faces/7/2025/12/17/22/52f182c8-b317-4edf-87e3-60df2cd925d9_1766011328722_cropped.jpg|analytics/faces/7/2025/12/17/22/52f182c8-b317-4edf-87e3-60df2cd925d9_1766011328722.jpg|7           |31-35 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:08.725|0        |0       |0        |52f182c8-b317-4edf-87e3-60df2cd925d9|
|108|1      |0           |0         |[0.7295386791229248,0.15131579339504242,0.7514880895614624,0.18421052396297455]|analytics/faces/7/2025/12/17/22/7f16ddc3-b174-46c0-a637-a29936dcc4a7_1766011331718_cropped.jpg|analytics/faces/7/2025/12/17/22/7f16ddc3-b174-46c0-a637-a29936dcc4a7_1766011331718.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:11.722|0        |0       |0        |7f16ddc3-b174-46c0-a637-a29936dcc4a7|
|109|1      |0           |0         |[0.8954613208770752,0.4375,0.9345238208770752,0.5013157725334167]              |analytics/faces/7/2025/12/17/22/9c347d76-32ba-4941-85e1-1e7f00c21804_1766011335308_cropped.jpg|analytics/faces/7/2025/12/17/22/9c347d76-32ba-4941-85e1-1e7f00c21804_1766011335308.jpg|7           |22-30 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:15.312|0        |0       |0        |9c347d76-32ba-4941-85e1-1e7f00c21804|
|110|1      |0           |0         |[0.125,0.24407894909381866,0.153273805975914,0.2861842215061188]               |analytics/faces/7/2025/12/17/22/1e1017a5-66f3-4380-a257-61a6c329c0a6_1766011361640_cropped.jpg|analytics/faces/7/2025/12/17/22/1e1017a5-66f3-4380-a257-61a6c329c0a6_1766011361640.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:41.644|0        |0       |0        |1e1017a5-66f3-4380-a257-61a6c329c0a6|
|111|1      |0           |0         |[0.9155505895614624,0.3013157844543457,0.9389880895614624,0.34539473056793213] |analytics/faces/7/2025/12/17/22/ef08bc30-21cd-472c-bd06-ca7d428b0c0d_1766011365259_cropped.jpg|analytics/faces/7/2025/12/17/22/ef08bc30-21cd-472c-bd06-ca7d428b0c0d_1766011365259.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:45.263|0        |0       |0        |ef08bc30-21cd-472c-bd06-ca7d428b0c0d|
|112|1      |0           |0         |[0.828125,0.2986842095851898,0.8530505895614624,0.34671053290367126]           |analytics/faces/7/2025/12/17/22/b4c9ea72-4694-40bb-8d38-259a2ff4bdb4_1766011375059_cropped.jpg|analytics/faces/7/2025/12/17/22/b4c9ea72-4694-40bb-8d38-259a2ff4bdb4_1766011375059.jpg|7           |31-35 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:55.063|0        |0       |0        |b4c9ea72-4694-40bb-8d38-259a2ff4bdb4|
|113|1      |0           |0         |[0.8530505895614624,0.34210526943206787,0.8764880895614624,0.3842105269432068] |analytics/faces/7/2025/12/17/22/b639f4a9-69e3-4f7e-9bb2-0020bcd140e8_1766011375766_cropped.jpg|analytics/faces/7/2025/12/17/22/b639f4a9-69e3-4f7e-9bb2-0020bcd140e8_1766011375766.jpg|7           |36-40 |0     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:55.77 |0        |0       |0        |b639f4a9-69e3-4f7e-9bb2-0020bcd140e8|
|114|1      |0           |0         |[0.8485863208770752,0.4486842155456543,0.8779761791229248,0.4953947365283966]  |analytics/faces/7/2025/12/17/22/3d913e74-68b9-4f47-922d-0acdfe23841e_1766011376857_cropped.jpg|analytics/faces/7/2025/12/17/22/3d913e74-68b9-4f47-922d-0acdfe23841e_1766011376857.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:56.861|0        |0       |0        |3d913e74-68b9-4f47-922d-0acdfe23841e|
|115|1      |0           |0         |[0.9188988208770752,0.22631579637527466,0.9423363208770752,0.2611842155456543] |analytics/faces/7/2025/12/17/22/e1c59d5e-af39-4392-b3ab-ee0648cd1384_1766011379858_cropped.jpg|analytics/faces/7/2025/12/17/22/e1c59d5e-af39-4392-b3ab-ee0648cd1384_1766011379858.jpg|7           |17-21 |1     |[NULL]|[NULL] |[NULL]|2025-12-17 22:42:59.862|0        |0       |0        |e1c59d5e-af39-4392-b3ab-ee0648cd1384|
